"Genes, NCBI Canis lupus familiaris Annotation Release 106, 2021-01-10"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_051810.1,5543745,5657006,GTF2I,minus,479714,
NC_051810.1,5657348,5661011,LOC119872320,plus,119872320,
NC_051810.1,5702327,5704192,LOC111096191,plus,111096191,
NC_051810.1,5704043,5814869,GTF2IRD1,minus,489796,
NC_051810.1,5719736,5727330,LOC119881501,minus,119881501,
NC_051810.1,5726087,5726228,MIR2387,minus,104796231,microRNA mir-2387
NC_051810.1,5844725,5916778,CLIP2,minus,489797,
NC_051810.1,5935190,5973800,RFC2,plus,489798,
NC_051810.1,5975446,5989987,LAT2,minus,102156541,
NC_051810.1,5994613,6021884,EIF4H,minus,607749,
NC_051810.1,6000974,6001034,MIR590,minus,100886185,microRNA mir-590
NC_051810.1,6037322,6040353,LOC111096485,plus,111096485,
NC_051810.1,6042477,6042622,LOC119872441,plus,119872441,
NC_051810.1,6076858,6100527,LIMK1,minus,489800,
NC_051810.1,6079805,6082517,LOC111096192,plus,111096192,
NC_051810.1,6104751,6104940,LOC100686364,minus,100686364,
NC_051810.1,6114552,6146504,ELN,minus,607775,
NC_051810.1,6146602,6150440,LOC102157065,plus,102157065,
NC_051810.1,6188431,6202828,LOC119872321,minus,119872321,
NC_051810.1,6259179,6266151,LOC111096194,plus,111096194,
NC_051810.1,6287508,6290064,TMEM270,minus,607781,
NC_051810.1,6290061,6293716,LOC111096195,plus,111096195,
NC_051810.1,6294712,6295131,LOC100855939,plus,100855939,
NC_051810.1,6303033,6306952,METTL27,plus,100855952,
NC_051810.1,6307743,6309418,CLDN4,minus,100856416,
NC_051810.1,6349000,6350005,CLDN3,plus,403648,claudin 3
NC_051810.1,6351050,6363143,LOC102157356,minus,102157356,
NC_051810.1,6363194,6365647,LOC119872138,plus,119872138,
NC_051810.1,6364303,6367771,LOC119872139,minus,119872139,
NC_051810.1,6366074,6368503,ABHD11,plus,489803,
NC_051810.1,6368459,6369900,LOC102151316,minus,102151316,
NC_051810.1,6381214,6398029,STX1A,plus,100855965,
NC_051810.1,6398642,6411560,BUD23,minus,479717,
NC_051810.1,6399563,6399693,LOC119872420,minus,119872420,
NC_051810.1,6410074,6412973,DNAJC30,plus,489805,
NC_051810.1,6417931,6421771,VPS37D,minus,489806,
NC_051810.1,6448811,6467272,MLXIPL,plus,489807,
NC_051810.1,6471242,6479899,TBL2,plus,479718,
NC_051810.1,6486874,6488935,LOC111096197,plus,111096197,
NC_051810.1,6495597,6516598,BCL7B,plus,489808,
NC_051810.1,6524701,6594233,BAZ1B,plus,479719,
NC_051810.1,6597879,6600019,FZD9,minus,489809,
NC_051810.1,6656533,6688674,FKBP6,minus,489810,
NC_051810.1,6689017,6703372,TRIM50,plus,489811,
NC_051810.1,6708346,6720875,NSUN5,plus,479720,
NC_051810.1,6720153,6746856,POM121C,minus,489812,
NC_051810.1,6753750,6756448,LOC100686079,minus,100686079,
NC_051810.1,6758586,6769642,LOC119879899,minus,119879899,
NC_051810.1,6778147,6936340,HIP1,minus,489814,
NC_051810.1,6866635,6891394,LOC102157019,plus,102157019,
NC_051810.1,6971954,6975124,CCL26,minus,448789,C-C motif chemokine ligand 26
NC_051810.1,6986790,7000238,CCL24,minus,445452,C-C motif chemokine ligand 24
NC_051810.1,7039491,7051679,RHBDD2,plus,489815,
NC_051810.1,7068561,7137106,POR,plus,489816,cytochrome p450 oxidoreductase
NC_051810.1,7137088,7143313,TMEM120A,minus,479721,
NC_051810.1,7144714,7209422,STYXL1,minus,489817,
NC_051810.1,7209447,7225514,MDH2,plus,482945,
NC_051810.1,7267515,7302227,SRRM3,plus,607984,
NC_051810.1,7307626,7309048,HSPB1,plus,403979,heat shock protein family B (small) member 1
NC_051810.1,7325329,7353135,YWHAG,minus,489818,
NC_051810.1,7375655,7385427,SSC4D,minus,608018,
NC_051810.1,7388038,7400258,LOC100684328,plus,100684328,
NC_051810.1,7404781,7404887,LOC119872454,plus,119872454,
NC_051810.1,7406839,7415182,ZP3,plus,403894,zona pellucida glycoprotein 3
NC_051810.1,7425749,7464283,DTX2,plus,479723,
NC_051810.1,7441112,7441817,LOC111096198,minus,111096198,
NC_051810.1,7466484,7471095,UPK3B,plus,607577,
NC_051810.1,7482805,7486520,UPK3BL2,plus,608057,
NC_051810.1,7503229,7526168,RASA4B,plus,489819,
NC_051810.1,7527599,7531054,POLR2J,plus,100686835,
NC_051810.1,7531220,7537350,LRWD1,minus,479725,
NC_051810.1,7537419,7543537,ALKBH4,plus,608093,
NC_051810.1,7546074,7557942,ORAI2,minus,608106,
NC_051810.1,7558179,7561127,LOC102155052,plus,102155052,
NC_051810.1,7565293,7591421,PRKRIP1,minus,608112,
NC_051810.1,7615994,7639944,SH2B2,minus,489820,
NC_051810.1,7640261,8004747,CUX1,minus,489821,
NC_051810.1,7667967,7687872,LOC111096200,plus,111096200,
NC_051810.1,7796437,7796543,LOC119872462,plus,119872462,
NC_051810.1,7858966,7865816,LOC119872140,plus,119872140,
NC_051810.1,7974258,7987013,LOC111096199,minus,111096199,
NC_051810.1,8000809,8002913,LOC111096201,minus,111096201,
NC_051810.1,8059692,8076414,LOC111096486,plus,111096486,
NC_051810.1,8124230,8132492,LOC111096487,minus,111096487,
NC_051810.1,8133669,8153299,MYL10,plus,608177,
NC_051810.1,8165476,8167759,LOC119872141,minus,119872141,
NC_051810.1,8167924,8363182,COL26A1,minus,608184,
NC_051810.1,8397794,8413207,IFT22,plus,479727,
NC_051810.1,8414670,8436897,LOC111096204,minus,111096204,
NC_051810.1,8461512,8465308,FIS1,plus,479728,
NC_051810.1,8465464,8472596,CLDN15,plus,608226,
NC_051810.1,8470713,8471795,LOC119872142,minus,119872142,
NC_051810.1,8477761,8482984,ZNHIT1,minus,479729,
NC_051810.1,8483656,8491120,PLOD3,plus,479730,
NC_051810.1,8494923,8498640,MOGAT3,plus,608245,
NC_051810.1,8511790,8515700,NAT16,plus,100684972,
NC_051810.1,8520838,8523920,VGF,plus,100687924,
NC_051810.1,8524828,8530831,AP1S1,minus,100688000,
NC_051810.1,8538810,8546429,SERPINE1,minus,403476,serpin family E member 1
NC_051810.1,8564002,8572131,TRIM56,minus,608281,
NC_051810.1,8571740,8574531,LOC106558874,plus,106558874,
NC_051810.1,8623540,8632132,LOC119876398,minus,119876398,
NC_051810.1,8634984,8642505,LOC119881537,minus,119881537,
NC_051810.1,8670002,8682699,MUC17,minus,119872384,
NC_051810.1,8698867,8699217,LOC100688180,plus,100688180,
NC_051810.1,8708776,8713765,LOC119881495,minus,119881495,
NC_051810.1,8743643,8743994,LOC119881496,plus,119881496,
NC_051810.1,8753545,8783119,LOC102151823,minus,102151823,
NC_051810.1,8776627,8779899,LOC119872145,plus,119872145,
NC_051810.1,8784176,8787000,LOC102156946,minus,102156946,
NC_051810.1,8787025,8789850,LOC119872144,minus,119872144,
NC_051810.1,8791609,8794143,LOC119872143,minus,119872143,
NC_051810.1,8809869,8815742,ACHE,plus,489828,
NC_051810.1,8815896,8816942,UFSP1,plus,608352,
NC_051810.1,8816987,8829332,SRRT,minus,479731,
NC_051810.1,8830218,8834229,TRIP6,minus,479732,
NC_051810.1,8834368,8843889,SLC12A9,minus,489829,
NC_051810.1,8851346,8853470,LOC119872322,plus,119872322,
NC_051810.1,8861650,8879327,EPHB4,plus,489830,
NC_051810.1,8881745,8920644,ZAN,minus,102156947,
NC_051810.1,8928384,8930368,EPO,minus,404002,
NC_051810.1,8940039,8951401,POP7,minus,489832,
NC_051810.1,8951656,8966426,GIGYF1,plus,489833,
NC_051810.1,8966708,8971903,GNB2,minus,479733,
NC_051810.1,8972297,8993306,ACTL6B,plus,608417,
NC_051810.1,8993681,9010842,TFR2,plus,489834,
NC_051810.1,9013794,9016714,MOSPD3,minus,608423,
NC_051810.1,9017351,9017797,LOC111096206,plus,111096206,
NC_051810.1,9019351,9025225,PCOLCE,minus,489835,
NC_051810.1,9022542,9030682,LOC119872146,plus,119872146,
NC_051810.1,9025335,9036374,FBXO24,minus,608428,
NC_051810.1,9036627,9048043,LRCH4,plus,489836,
NC_051810.1,9048368,9049943,SAP25,plus,100856445,
NC_051810.1,9050093,9052508,LOC111096471,minus,111096471,
NC_051810.1,9053776,9078157,AGFG2,minus,489837,
NC_051810.1,9117186,9127418,NYAP1,minus,489838,
NC_051810.1,9130449,9140993,TSC22D4,plus,479734,
NC_051810.1,9140940,9141984,LOC111096207,minus,111096207,
NC_051810.1,9141984,9145946,C6H7orf61,plus,608502,
NC_051810.1,9165819,9167115,PPP1R35,plus,479735,
NC_051810.1,9168084,9173182,MEPCE,minus,489839,
NC_051810.1,9173093,9205039,ZCWPW1,plus,489840,
NC_051810.1,9205484,9222778,PILRA,minus,489841,
NC_051810.1,9211471,9226615,LOC119872147,plus,119872147,
NC_051810.1,9248638,9256912,PVRIG,minus,608526,
NC_051810.1,9260281,9287741,STAG3,minus,489842,
NC_051810.1,9282377,9282480,LOC119872396,plus,119872396,
NC_051810.1,9287230,9295035,GPC2,plus,608542,
NC_051810.1,9295534,9301455,GAL3ST4,plus,489843,
NC_051810.1,9301680,9306164,TRAPPC14,plus,608066,
NC_051810.1,9306399,9309717,LAMTOR4,minus,479736,
NC_051810.1,9309925,9377508,LOC102156373,plus,102156373,
NC_051810.1,9388911,9402995,LOC100686271,plus,100686271,
NC_051810.1,9405211,9410236,LOC119881503,plus,119881503,
NC_051810.1,9405532,9406281,LOC119881504,plus,119881504,
NC_051810.1,9410568,9412132,MBLAC1,minus,119872153,
NC_051810.1,9412120,9425610,TAF6,plus,119872150,
NC_051810.1,9412273,9416632,CNPY4,minus,119872154,
NC_051810.1,9425495,9429591,AP4M1,minus,119872151,
NC_051810.1,9429534,9436847,MCM7,plus,119872149,
NC_051810.1,9435559,9435617,MIR106B,plus,100885933,microRNA mir-106b
NC_051810.1,9435781,9435841,MIR93,plus,100886133,microRNA mir-93
NC_051810.1,9435994,9436052,MIR25,plus,100885934,microRNA mir-25
NC_051810.1,9437718,9440669,COPS6,minus,119872152,
NC_051810.1,9460518,9490976,LOC119863904,minus,119863904,
NC_051810.1,9501059,9524087,ZKSCAN1,minus,489848,
NC_051810.1,9517562,9517665,LOC119872399,minus,119872399,
NC_051810.1,9560452,9566604,AZGP1,minus,479739,"alpha-2-glycoprotein 1, zinc-binding"
NC_051810.1,9586242,9594366,GJC3,plus,489850,
NC_051810.1,9598576,9614748,TRIM4,plus,608654,
NC_051810.1,9625935,9626894,OR2AE1,plus,100686764,olfactory receptor family 2 subfamily AE member 1
NC_051810.1,9631559,9632442,VN2R301P,minus,100101248,vomeronasal 2 receptor 301 pseudogene
NC_051810.1,9657544,9703673,LOC119875773,minus,119875773,
NC_051810.1,9702381,9724379,LOC119881505,plus,119881505,
NC_051810.1,9722546,9753872,LOC119876349,minus,119876349,
NC_051810.1,9772902,9810808,CYP3A26,minus,415127,cytochrome P450 3A26
NC_051810.1,9781777,9783508,LOC102151885,plus,102151885,
NC_051810.1,9832300,9903807,CYP3A4,minus,479740,
NC_051810.1,9903305,9907227,OR1F15,plus,489852,olfactory receptor family 1 subfamily F member 15
NC_051810.1,9910249,9910355,LOC119875712,plus,119875712,
NC_051810.1,9913873,9916041,LOC102152019,minus,102152019,
NC_051810.1,9928554,9942341,ZSCAN25,minus,489853,
NC_051810.1,9933447,9933526,LOC119872438,plus,119872438,
NC_051810.1,9950555,9977298,TMEM225B,minus,100687089,
NC_051810.1,9978085,9994891,ZNF655,minus,489855,
NC_051810.1,9994238,10004151,FAM200A,plus,100687167,
NC_051810.1,10010757,10031478,ZKSCAN5,minus,489856,
NC_051810.1,10031519,10047140,ZNF394,plus,479741,
NC_051810.1,10053450,10067863,ZNF789,minus,111089967,
NC_051810.1,10068030,10074692,LOC111096213,plus,111096213,
NC_051810.1,10075327,10076896,LOC608757,plus,608757,
NC_051810.1,10091637,10092661,LOC119881538,minus,119881538,
NC_051810.1,10092521,10104885,LOC102153308,minus,102153308,
NC_051810.1,10105135,10109634,LOC111096212,minus,111096212,
NC_051810.1,10109584,10109655,TRNAW-CCA,minus,111096545,
NC_051810.1,10109739,10112223,LOC111096214,plus,111096214,
NC_051810.1,10110084,10115153,LOC106558884,minus,106558884,
NC_051810.1,10114826,10172592,ATP5J2,plus,479742,
NC_051810.1,10131266,10151767,CPSF4,minus,489859,
NC_051810.1,10169654,10178420,BUD31,minus,479743,
NC_051810.1,10178412,10189354,PDAP1,plus,489861,
NC_051810.1,10192483,10205575,ARPC1B,minus,479744,
NC_051810.1,10212409,10245315,ARPC1A,minus,479745,
NC_051810.1,10245342,10306419,LOC119872157,plus,119872157,
NC_051810.1,10258018,10322117,MYH16,minus,489862,
NC_051810.1,10327456,10365181,KPNA7,plus,489863,
NC_051810.1,10384720,10498106,SMURF1,plus,608821,
NC_051810.1,10424213,10424314,LOC119872387,minus,119872387,
NC_051810.1,10504451,10519392,LOC102157239,minus,102157239,
NC_051810.1,10506493,10507576,LOC608835,plus,608835,
NC_051810.1,10515883,10517318,LOC102154317,plus,102154317,
NC_051810.1,10519773,10632776,TRRAP,minus,479747,
NC_051810.1,10602458,10613613,LOC111096215,plus,111096215,
NC_051810.1,10634011,10656989,TMEM130,plus,608852,
NC_051810.1,10684103,10703660,LOC111096216,minus,111096216,
NC_051810.1,10688588,10694901,LOC119872158,plus,119872158,
NC_051810.1,10766475,10766765,LOC100855779,plus,100855779,
NC_051810.1,10806047,10817053,NPTX2,minus,100855792,
NC_051810.1,10817344,10845764,LOC102155347,plus,102155347,
NC_051810.1,10823585,10836084,LOC102155297,minus,102155297,
NC_051810.1,10902771,10909512,LOC119872160,plus,119872160,
NC_051810.1,10919384,10926937,LOC119872159,minus,119872159,
NC_051810.1,10960044,10960437,LOC119872126,plus,119872126,
NC_051810.1,10968507,11055586,BAIAP2L1,plus,479748,
NC_051810.1,11047430,11065691,BRI3,minus,608902,
NC_051810.1,11072000,11075036,LOC111096218,plus,111096218,
NC_051810.1,11076236,11086008,LOC106558877,minus,106558877,
NC_051810.1,11086505,11112680,TECPR1,plus,489868,
NC_051810.1,11112675,11116461,BHLHA15,minus,489869,
NC_051810.1,11117646,11201655,LMTK2,minus,608946,
NC_051810.1,11177682,11181247,LOC111096219,plus,111096219,
NC_051810.1,11192761,11193244,LOC106558887,plus,106558887,
NC_051810.1,11236141,11238337,LOC102156021,plus,102156021,
NC_051810.1,11257204,11260289,LOC111096221,minus,111096221,
NC_051810.1,11305682,11309496,OCM,plus,489870,
NC_051810.1,11319141,11350001,CCZ1,plus,479750,
NC_051810.1,11328321,11336297,LOC111096220,minus,111096220,
NC_051810.1,11352124,11411147,LOC608989,minus,608989,
NC_051810.1,11411303,11439261,PMS2,minus,479751,
NC_051810.1,11439025,11446571,AIMP2,plus,479752,
NC_051810.1,11447489,11478966,EIF2AK1,minus,100302056,eukaryotic translation initiation factor 2 alpha kinase 1
NC_051810.1,11453495,11457060,ANKRD61,plus,102156466,
NC_051810.1,11483126,11555275,USP42,plus,479754,
NC_051810.1,11490169,11490530,LOC119872127,minus,119872127,
NC_051810.1,11555477,11660618,CYTH3,minus,609100,
NC_051810.1,11675538,11683636,LOC100688310,minus,100688310,
NC_051810.1,11693112,11712092,LOC100683001,minus,100683001,
NC_051810.1,11714198,11733532,LOC111096223,minus,111096223,
NC_051810.1,11733309,11759080,RAC1,plus,403955,Rac family small GTPase 1
NC_051810.1,11760015,11794150,DAGLB,minus,479756,
NC_051810.1,11798777,11817951,KDELR2,minus,612839,
NC_051810.1,11802098,11802201,LOC119872421,minus,119872421,
NC_051810.1,11831019,11858085,GRID2IP,minus,609131,
NC_051810.1,11834438,11841273,LOC111096225,plus,111096225,
NC_051810.1,11841303,11848343,LOC102151186,plus,102151186,
NC_051810.1,11885352,11885458,LOC119872464,plus,119872464,
NC_051810.1,11895190,11913712,ZDHHC4,plus,479757,
NC_051810.1,11913000,11927095,C6H7orf26,plus,489873,
NC_051810.1,11954197,11961721,ZNF853,plus,100855518,
NC_051810.1,11972780,11992295,ZNF316,plus,100855539,
NC_051810.1,12008693,12052026,ZNF12,minus,100683482,
NC_051810.1,12010845,12027362,LOC479758,plus,479758,
NC_051810.1,12055854,12075600,LOC119872161,minus,119872161,
NC_051810.1,12057950,12066124,LOC607286,plus,607286,
NC_051810.1,12075624,12077172,LOC119881507,minus,119881507,
NC_051810.1,12081007,12085308,LOC119876357,minus,119876357,
NC_051810.1,12083869,12091402,LOC119876355,plus,119876355,
NC_051810.1,12085316,12100827,LOC119876358,minus,119876358,
NC_051810.1,12100851,12102401,LOC119881508,minus,119881508,
NC_051810.1,12106157,12126308,LOC102151334,minus,102151334,
NC_051810.1,12108726,12130445,LOC119876356,plus,119876356,
NC_051810.1,12121374,12123780,LOC119881509,minus,119881509,
NC_051810.1,12147428,12150098,LOC119879904,minus,119879904,
NC_051810.1,12152129,12159657,LOC119875666,minus,119875666,
NC_051810.1,12157891,12161687,LOC119875667,plus,119875667,
NC_051810.1,12166066,12194774,RBAK,plus,489877,
NC_051810.1,12212098,12213075,OR10AH1,plus,119407365,olfactory receptor family 10 subfamily AH member 1
NC_051810.1,12217388,12240725,LOC102151519,minus,102151519,
NC_051810.1,12279451,12440387,RNF216,plus,479760,
NC_051810.1,12322685,12362687,LOC102152543,minus,102152543,
NC_051810.1,12377184,12377470,LOC111096466,plus,111096466,
NC_051810.1,12453804,12466384,LOC119881539,minus,119881539,
NC_051810.1,12496810,12506878,FSCN1,minus,489880,
NC_051810.1,12538552,12542933,LOC119872162,minus,119872162,
NC_051810.1,12557673,12561075,ACTB,plus,403580,actin beta
NC_051810.1,12571546,12637508,FBXL18,plus,489881,
NC_051810.1,12590451,12590522,MIR589,plus,100886072,microRNA mir-589
NC_051810.1,12599333,12600911,LOC111096227,minus,111096227,
NC_051810.1,12634520,12636204,LOC111096228,minus,111096228,
NC_051810.1,12653381,12742266,TNRC18,plus,489882,
NC_051810.1,12698018,12704065,LOC119872163,minus,119872163,
NC_051810.1,12743923,12770753,SLC29A4,minus,489883,
NC_051810.1,12792644,12834821,WIPI2,minus,608721,
NC_051810.1,12852575,12855050,LOC102153496,minus,102153496,
NC_051810.1,12854072,12981532,LOC479761,plus,479761,
NC_051810.1,12928469,12931099,PAPOLB,plus,106558889,
NC_051810.1,12975102,12983288,LOC119872164,minus,119872164,
NC_051810.1,12984045,12995047,AP5Z1,minus,609375,
NC_051810.1,12993217,12999011,LOC106558890,plus,106558890,
NC_051810.1,12999430,13067373,FOXK1,minus,489885,
NC_051810.1,13075510,13089174,LOC102153836,minus,102153836,
NC_051810.1,13268478,13808734,SDK1,minus,489886,
NC_051810.1,13272939,13275542,LOC119872166,plus,119872166,
NC_051810.1,13342639,13355786,LOC111096233,plus,111096233,
NC_051810.1,13486073,13505268,LOC111096232,plus,111096232,
NC_051810.1,13679455,13679561,LOC119881542,plus,119881542,
NC_051810.1,13737247,13790058,LOC119872165,minus,119872165,
NC_051810.1,13839897,13842513,LOC111096489,plus,111096489,
NC_051810.1,13973885,13974019,LOC119872444,minus,119872444,
NC_051810.1,14116104,14116234,MIR8873A,minus,104795006,microRNA mir-8873a
NC_051810.1,14205185,14206061,LOC106558880,minus,106558880,
NC_051810.1,14329524,14455900,CARD11,plus,489887,
NC_051810.1,14493454,14600978,GNA12,plus,102154318,
NC_051810.1,14587039,14599985,LOC111096235,minus,111096235,
NC_051810.1,14608451,14634285,AMZ1,minus,489888,
NC_051810.1,14635980,14649060,LOC111096236,plus,111096236,
NC_051810.1,14640227,14654490,BRAT1,minus,119881511,
NC_051810.1,14643608,14643736,MIR8876,minus,104797000,microRNA mir-8876
NC_051810.1,14659001,14705205,IQCE,plus,489889,
NC_051810.1,14671874,14674464,LOC119872167,plus,119872167,
NC_051810.1,14721542,14751629,TTYH3,plus,489890,
NC_051810.1,14757824,14766634,LFNG,minus,489891,
NC_051810.1,14783280,14796156,LOC119876360,plus,119876360,
NC_051810.1,14799559,14800763,GRIFIN,plus,489892,
NC_051810.1,14801796,14807960,LOC111096237,minus,111096237,
NC_051810.1,14808030,14819008,LOC102155053,plus,102155053,
NC_051810.1,14829257,14852752,CHST12,minus,609635,
NC_051810.1,14860608,14905179,LOC489893,minus,489893,
NC_051810.1,14906371,14929004,EIF3B,minus,479766,
NC_051810.1,14929303,14931548,LOC111096238,plus,111096238,
NC_051810.1,14958484,15000514,SNX8,plus,479767,
NC_051810.1,15000839,15007880,NUDT1,minus,489894,
NC_051810.1,15007853,15014079,MRM2,plus,100684914,
NC_051810.1,15015423,15362579,MAD1L1,plus,609673,
NC_051810.1,15089652,15090743,LOC100856313,plus,100856313,
NC_051810.1,15396777,15469366,ELFN1,minus,489895,
NC_051810.1,15528910,15531100,PSMG3,plus,479769,
NC_051810.1,15534101,15545346,TMEM184A,plus,100856376,
NC_051810.1,15547885,15559587,MAFK,minus,100856391,
NC_051810.1,15579451,15609172,INTS1,plus,100685475,
NC_051810.1,15618699,15639085,MICALL2,plus,489898,
NC_051810.1,15671676,15674532,LOC100685554,minus,100685554,
NC_051810.1,15691812,15694571,LOC102156691,plus,102156691,
NC_051810.1,15754186,15764783,LOC111096491,minus,111096491,
NC_051810.1,15784556,15788864,UNCX,minus,491604,
NC_051810.1,15855955,15857104,LOC119872326,minus,119872326,
NC_051810.1,15857290,15867446,ZFAND2A,plus,480809,
NC_051810.1,15880112,16027178,C6H7orf50,plus,606895,
NC_051810.1,15922801,15968766,GPER1,minus,480808,
NC_051810.1,15930642,15946784,LOC119872168,plus,119872168,
NC_051810.1,15932419,15941182,LOC102153193,minus,102153193,
NC_051810.1,15948153,15948293,MIR8879,plus,104796454,microRNA mir-8879
NC_051810.1,15948369,15968755,GPR146,minus,491603,
NC_051810.1,15974678,15980098,LOC119876406,minus,119876406,
NC_051810.1,15984276,15984333,MIR339-1,plus,104793936,microRNA mir-339-1
NC_051810.1,16012124,16019942,CYP2W1,minus,491601,
NC_051810.1,16028433,16038766,COX19,plus,100685945,
NC_051810.1,16052553,16105914,ADAP1,plus,606942,
NC_051810.1,16069403,16070252,LOC119872169,minus,119872169,
NC_051810.1,16105745,16124520,GET4,minus,491599,
NC_051810.1,16124723,16137142,LOC111096242,plus,111096242,
NC_051810.1,16125803,16177344,SUN1,minus,480806,
NC_051810.1,16177778,16224947,LOC111096243,plus,111096243,
NC_051810.1,16190458,16198458,LOC102154998,minus,102154998,
NC_051810.1,16204601,16251246,DNAAF5,minus,491598,
NC_051810.1,16251368,16258409,LOC102154243,plus,102154243,
NC_051810.1,16260316,16265079,LOC102154659,minus,102154659,
NC_051810.1,16264735,16377921,PRKAR1B,plus,480805,
