"NCBI Homo sapiens Annotation Release 109.20210514"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_000019.10,1816159,1816238,MIR1909,minus,100302210,microRNA 1909
NC_000019.10,1822089,1824545,LOC100288123,plus,100288123,uncharacterized LOC100288123
NC_000019.10,1852399,1863579,KLF16,minus,83855,Kruppel like factor 16
NC_000019.10,1876810,1885519,ABHD17A,minus,81926,"abhydrolase domain containing 17A, depalmitoylase"
NC_000019.10,1905399,1926013,SCAMP4,plus,113178,secretory carrier membrane protein 4
NC_000019.10,1905399,1913447,ADAT3,plus,113179,adenosine deaminase tRNA specific 3
NC_000019.10,1940114,1941074,LOC105372238,minus,105372238,
NC_000019.10,1941149,1981338,CSNK1G2,plus,1455,casein kinase 1 gamma 2
NC_000019.10,1952527,1954549,CSNK1G2-AS1,minus,255193,CSNK1G2 antisense RNA 1
NC_000019.10,1985438,2015714,BTBD2,minus,55643,BTB domain containing 2
NC_000019.10,2017077,2034891,LOC107985278,minus,107985278,
NC_000019.10,2037471,2051278,MKNK2,minus,2872,MAPK interacting serine/threonine kinase 2
NC_000019.10,2071036,2096664,MOB3A,minus,126308,MOB kinase activator 3A
NC_000019.10,2096669,2099590,IZUMO4,plus,113177,IZUMO family member 4
NC_000019.10,2100988,2151566,AP3D1,minus,8943,adaptor related protein complex 3 subunit delta 1
NC_000019.10,2163933,2232578,DOT1L,plus,84444,DOT1 like histone lysine methyltransferase
NC_000019.10,2229981,2236724,PLEKHJ1,minus,55111,pleckstrin homology domain containing J1
NC_000019.10,2234062,2234149,MIR1227,minus,100302283,microRNA 1227
NC_000019.10,2235829,2235926,MIR6789,minus,102466736,microRNA 6789
NC_000019.10,2236824,2248655,SF3A2,plus,8175,splicing factor 3a subunit 2
NC_000019.10,2249323,2252073,AMH,plus,268,anti-Mullerian hormone
NC_000019.10,2250639,2250718,MIR4321,plus,100423031,microRNA 4321
NC_000019.10,2252252,2260813,JSRP1,minus,126306,junctional sarcoplasmic reticulum protein 1
NC_000019.10,2268493,2269426,LOC105372240,minus,105372240,
NC_000019.10,2269486,2273488,OAZ1,plus,4946,ornithine decarboxylase antizyme 1
NC_000019.10,2274631,2282175,PEAK3,minus,374872,PEAK family member 3
NC_000019.10,2287164,2308154,LINGO3,minus,645191,leucine rich repeat and Ig domain containing 3
NC_000019.10,2302315,2304225,LOC101928572,plus,101928572,
NC_000019.10,2321521,2328630,LSM7,minus,51690,"LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated"
NC_000019.10,2328571,2355095,SPPL2B,plus,56928,signal peptide peptidase like 2B
NC_000019.10,2385254,2426261,TMPRSS9,plus,360200,transmembrane serine protease 9
NC_000019.10,2425625,2427586,TIMM13,minus,26517,translocase of inner mitochondrial membrane 13
NC_000019.10,2428166,2456959,LMNB2,minus,84823,lamin B2
NC_000019.10,2434914,2435000,MIR7108,minus,102466806,microRNA 7108
NC_000019.10,2458937,2462185,LINC01775,minus,101928602,long intergenic non-protein coding RNA 1775
NC_000019.10,2476127,2478259,GADD45B,plus,4616,growth arrest and DNA damage inducible beta
NC_000019.10,2503047,2503141,RNU6-993P,minus,106480005,"RNA, U6 small nuclear 993, pseudogene"
NC_000019.10,2511219,2702694,GNG7,minus,2788,G protein subunit gamma 7
NC_000019.10,2537735,2539309,ELOCP28,plus,100287483,elongin C pseudogene 28
NC_000019.10,2595019,2595291,RN7SL121P,minus,106479265,"RNA, 7SL, cytoplasmic 121, pseudogene"
NC_000019.10,2630715,2630793,MIR7850,plus,102465838,microRNA 7850
NC_000019.10,2714567,2721372,DIRAS1,minus,148252,DIRAS family GTPase 1
NC_000019.10,2732524,2740076,SLC39A3,minus,29985,solute carrier family 39 member 3
NC_000019.10,2754714,2783317,SGTA,minus,6449,small glutamine rich tetratricopeptide repeat co-chaperone alpha
NC_000019.10,2785466,2815807,THOP1,plus,7064,thimet oligopeptidase 1
NC_000019.10,2819868,2836735,ZNF554,plus,115196,zinc finger protein 554
NC_000019.10,2841475,2860484,ZNF555,plus,148254,zinc finger protein 555
NC_000019.10,2867335,2883445,ZNF556,plus,80032,zinc finger protein 556
NC_000019.10,2874808,2876069,LOC107985264,minus,107985264,
NC_000019.10,2896596,2897226,LOC100419704,minus,100419704,zinc finger protein 57 pseudogene
NC_000019.10,2900928,2918646,ZNF57,plus,126295,zinc finger protein 57
NC_000019.10,2908628,2926786,LOC101928631,minus,101928631,
NC_000019.10,2933218,2944971,ZNF77,minus,58492,zinc finger protein 77
NC_000019.10,2977410,2995184,TLE6,plus,79816,"TLE family member 6, subcortical maternal complex member"
NC_000019.10,2997638,3047635,TLE2,minus,7089,"TLE family member 2, transcriptional corepressor"
NC_000019.10,3052910,3063107,TLE5,minus,166,"TLE family member 5, transcriptional modulator"
NC_000019.10,3065619,3075474,LOC105372242,minus,105372242,
NC_000019.10,3094362,3123999,GNA11,plus,2767,G protein subunit alpha 11
NC_000019.10,3130670,3131437,LOC390876,plus,390876,ribosomal protein L35 pseudogene
NC_000019.10,3136033,3163749,GNA15,plus,2769,G protein subunit alpha 15
NC_000019.10,3141576,3155175,GNA15-DT,minus,100996351,GNA15 divergent transcript
NC_000019.10,3178769,3180332,S1PR4,plus,8698,sphingosine-1-phosphate receptor 4
NC_000019.10,3185930,3209575,NCLN,plus,56926,nicalin
NC_000019.10,3224661,3297076,CELF5,plus,60680,CUGBP Elav-like family member 5
NC_000019.10,3296765,3306949,LOC105372244,minus,105372244,
NC_000019.10,3359630,3469217,NFIC,plus,4782,nuclear factor I C
NC_000019.10,3473986,3480525,SMIM24,minus,284422,small integral membrane protein 24
NC_000019.10,3481894,3490729,LOC105372246,plus,105372246,
NC_000019.10,3490824,3500674,DOHH,minus,83475,deoxyhypusine hydroxylase
NC_000019.10,3496115,3501035,LOC105372245,plus,105372245,
NC_000019.10,3506263,3538334,FZR1,plus,51343,fizzy and cell division cycle 20 related 1
NC_000019.10,3538270,3557592,MFSD12,minus,126321,major facilitator superfamily domain containing 12
NC_000019.10,3539174,3544030,C19orf71,plus,100128569,chromosome 19 open reading frame 71
NC_000019.10,3572916,3579083,HMG20B,plus,10362,high mobility group 20B
NC_000019.10,3585478,3593541,GIPC3,plus,126326,GIPC PDZ domain containing family member 3
NC_000019.10,3594507,3608749,TBXA2R,minus,6915,thromboxane A2 receptor
NC_000019.10,3607247,3613930,CACTIN-AS1,plus,404665,CACTIN antisense RNA 1
NC_000019.10,3610645,3626810,CACTIN,minus,58509,"cactin, spliceosome C complex subunit"
NC_000019.10,3630181,3700486,PIP5K1C,minus,23396,phosphatidylinositol-4-phosphate 5-kinase type 1 gamma
NC_000019.10,3708384,3750813,TJP3,plus,27134,tight junction protein 3
NC_000019.10,3750772,3761696,APBA3,minus,9546,amyloid beta precursor protein binding family A member 3
NC_000019.10,3761754,3762640,LOC105372248,minus,105372248,
NC_000019.10,3762682,3767565,MRPL54,plus,116541,mitochondrial ribosomal protein L54
NC_000019.10,3769089,3772228,RAX2,minus,84839,retina and anterior neural fold homeobox 2
NC_000019.10,3777973,3801799,MATK,minus,4145,megakaryocyte-associated tyrosine kinase
NC_000019.10,3804024,3869038,ZFR2,minus,23217,zinc finger RNA binding protein 2
NC_000019.10,3870794,3872207,FTLP5,plus,100131661,ferritin light chain pseudogene 5
NC_000019.10,3880685,3928082,ATCAY,plus,85300,ATCAY kinesin light chain interacting caytaxin
NC_000019.10,3920245,3920506,RN7SL202P,minus,106479295,"RNA, 7SL, cytoplasmic 202, pseudogene"
NC_000019.10,3933069,3942416,NMRK2,plus,27231,nicotinamide riboside kinase 2
NC_000019.10,3958453,3971099,DAPK3,minus,1613,death associated protein kinase 3
NC_000019.10,3961414,3961512,MIR637,minus,693222,microRNA 637
NC_000019.10,3976056,3985463,EEF2,minus,1938,eukaryotic translation elongation factor 2
NC_000019.10,3982507,3982572,SNORD37,minus,26812,"small nucleolar RNA, C/D box 37"
NC_000019.10,4007736,4039386,PIAS4,plus,51588,protein inhibitor of activated STAT 4
NC_000019.10,4043303,4066899,ZBTB7A,minus,51341,zinc finger and BTB domain containing 7A
NC_000019.10,4090321,4124184,MAP2K2,minus,5605,mitogen-activated protein kinase kinase 2
NC_000019.10,4153631,4173054,CREB3L3,plus,84699,cAMP responsive element binding protein 3 like 3
NC_000019.10,4174109,4182563,SIRT6,minus,51548,sirtuin 6
NC_000019.10,4182618,4224814,ANKRD24,plus,170961,ankyrin repeat domain 24
NC_000019.10,4229196,4237539,EBI3,plus,10148,Epstein-Barr virus induced 3
NC_000019.10,4247080,4269088,YJU2,plus,55702,YJU2 splicing factor homolog
NC_000019.10,4279069,4290722,SHD,plus,56961,Src homology 2 domain containing transforming protein D
NC_000019.10,4292227,4302439,TMIGD2,minus,126259,transmembrane and immunoglobulin domain containing 2
NC_000019.10,4304598,4323836,FSD1,plus,79187,fibronectin type III and SPRY domain containing 1
NC_000019.10,4324043,4338877,STAP2,minus,55620,signal transducing adaptor family member 2
NC_000019.10,4343562,4360084,MPND,plus,84954,MPN domain containing
NC_000019.10,4347580,4349083,EIF1P6,minus,106480277,eukaryotic translation initiation factor 1 pseudogene 6
NC_000019.10,4360369,4400547,SH3GL1,minus,6455,"SH3 domain containing GRB2 like 1, endophilin A2"
NC_000019.10,4402596,4448322,CHAF1A,plus,10036,chromatin assembly factor 1 subunit A
NC_000019.10,4410480,4413716,LOC107985297,plus,107985297,
NC_000019.10,4445006,4458759,UBXN6,minus,80700,UBX domain protein 6
NC_000019.10,4445978,4446048,MIR4746,plus,100616371,microRNA 4746
NC_000019.10,4472297,4502220,HDGFL2,plus,84717,HDGF like 2
NC_000019.10,4502192,4520285,PLIN4,minus,729359,perilipin 4
NC_000019.10,4522531,4535224,PLIN5,minus,440503,perilipin 5
NC_000019.10,4536402,4540036,LRG1,minus,116844,leucine rich alpha-2-glycoprotein 1
NC_000019.10,4542588,4581484,SEMA6B,minus,10501,semaphorin 6B
NC_000019.10,4576876,4586031,LOC105372249,plus,105372249,
NC_000019.10,4621544,4622357,LOC100287614,plus,100287614,ribosomal protein S10 pseudogene
NC_000019.10,4639505,4655568,TNFAIP8L1,plus,126282,TNF alpha induced protein 8 like 1
NC_000019.10,4657545,4670391,MYDGF,minus,56005,myeloid derived growth factor
NC_000019.10,4675226,4723842,DPP9,minus,91039,dipeptidyl peptidase 9
NC_000019.10,4679282,4685948,DPP9-AS1,plus,100131094,DPP9 antisense RNA 1
NC_000019.10,4722942,4725174,LOC105372250,plus,105372250,
NC_000019.10,4724070,4724141,TRG-TCC1-1,plus,7197,
NC_000019.10,4724635,4724707,TRV-CAC3-1,minus,100189416,
NC_000019.10,4769105,4772556,MIR7-3HG,plus,284424,MIR7-3 host gene
NC_000019.10,4770670,4770779,MIR7-3,plus,407045,microRNA 7-3
NC_000019.10,4791734,4801273,FEM1A,plus,55527,fem-1 homolog A
NC_000019.10,4815932,4831712,TICAM1,minus,148022,toll like receptor adaptor molecule 1
NC_000019.10,4838341,4867667,PLIN3,minus,10226,perilipin 3
NC_000019.10,4867614,4915469,ARRDC5,minus,645432,arrestin domain containing 5
NC_000019.10,4903080,4962154,UHRF1,plus,29128,ubiquitin like with PHD and ring finger domains 1
NC_000019.10,4932687,4932740,MIR4747,plus,100616337,microRNA 4747
NC_000019.10,4969087,5153603,KDM4B,plus,23030,lysine demethylase 4B
NC_000019.10,5205503,5340812,PTPRS,minus,5802,protein tyrosine phosphatase receptor type S
NC_000019.10,5277681,5278184,RPL32P34,plus,100133162,ribosomal protein L32 pseudogene 34
NC_000019.10,5293401,5294681,LOC105372253,plus,105372253,
NC_000019.10,5334001,5339074,LOC105372252,plus,105372252,
NC_000019.10,5455417,5456856,ZNRF4,plus,148066,zinc and ring finger 4
NC_000019.10,5558167,5568034,TINCR,minus,257000,TINCR ubiquitin domain containing
NC_000019.10,5576486,5576951,SNRPEP4,minus,100130109,SNRPE pseudogene 4
NC_000019.10,5586993,5622846,SAFB2,minus,9667,scaffold attachment factor B2
NC_000019.10,5623081,5668478,SAFB,plus,6294,scaffold attachment factor B
NC_000019.10,5672808,5678328,LOC107985320,plus,107985320,
NC_000019.10,5678422,5680516,MICOS13,minus,125988,mitochondrial contact site and cristae organizing system subunit 13
NC_000019.10,5681027,5688522,HSD11B1L,plus,374875,hydroxysteroid 11-beta dehydrogenase 1 like
NC_000019.10,5690295,5691875,RPL36,plus,25873,ribosomal protein L36
NC_000019.10,5691834,5720452,LONP1,minus,9361,"lon peptidase 1, mitochondrial"
NC_000019.10,5720156,5778734,CATSPERD,plus,257062,cation channel sperm associated auxiliary subunit delta
NC_000019.10,5782960,5784746,PRR22,minus,163154,proline rich 22
NC_000019.10,5785136,5791210,DUS3L,minus,56931,dihydrouridine synthase 3 like
NC_000019.10,5805067,5828324,NRTN,plus,4902,neurturin
NC_000019.10,5830408,5840019,FUT6,minus,2528,fucosyltransferase 6
NC_000019.10,5842888,5857122,FUT3,minus,2525,fucosyltransferase 3 (Lewis blood group)
NC_000019.10,5847467,5858239,LOC101928844,plus,101928844,uncharacterized LOC101928844
NC_000019.10,5865826,5870540,FUT5,minus,2527,fucosyltransferase 5
NC_000019.10,5891229,5903790,NDUFA11,minus,126328,NADH:ubiquinone oxidoreductase subunit A11
NC_000019.10,5904872,5910853,VMAC,plus,400673,vimentin type intermediate filament associated coiled-coil protein
NC_000019.10,5914254,5916211,CAPS,plus,828,calcyphosine
NC_000019.10,5916139,5978140,RANBP3,minus,8498,RAN binding protein 3
NC_000019.10,5978403,6020363,RANBP3-DT,plus,100128568,RANBP3 divergent transcript
NC_000019.10,5993164,6110601,RFX2,minus,5990,regulatory factor X2
NC_000019.10,6072768,6073578,LOC100128144,plus,100128144,ribosomal protein L32 pseudogene
NC_000019.10,6125426,6199571,LOC105372255,minus,105372255,
NC_000019.10,6135633,6193102,ACSBG2,plus,81616,acyl-CoA synthetase bubblegum family member 2
NC_000019.10,6210381,6279975,MLLT1,minus,4298,MLLT1 super elongation complex subunit
NC_000019.10,6306142,6360368,ACER1,minus,125981,alkaline ceramidase 1
NC_000019.10,6361531,6370242,CLPP,plus,8192,caseinolytic mitochondrial matrix peptidase proteolytic subunit
NC_000019.10,6372794,6375250,ALKBH7,plus,84266,alkB homolog 7
NC_000019.10,6375148,6375933,PSPN,minus,5623,persephin
NC_000019.10,6379569,6393186,GTF2F1,minus,2962,general transcription factor IIF subunit 1
NC_000019.10,6389638,6389703,MIR6885,minus,102465533,microRNA 6885
NC_000019.10,6392921,6392983,MIR6790,minus,102465473,microRNA 6790
NC_000019.10,6393260,6412404,LOC390877,plus,390877,adenylate kinase isoenzyme 1-like
NC_000019.10,6413102,6424811,KHSRP,minus,8570,KH-type splicing regulatory protein
NC_000019.10,6416410,6416511,MIR3940,minus,100500888,microRNA 3940
NC_000019.10,6426037,6436267,SLC25A41,minus,284427,solute carrier family 25 member 41
NC_000019.10,6436081,6459792,SLC25A23,minus,79085,solute carrier family 25 member 23
NC_000019.10,6463777,6467221,CRB3,plus,92359,crumbs cell polarity complex component 3
NC_000019.10,6467204,6481798,DENND1C,minus,79958,DENN domain containing 1C
NC_000019.10,6494319,6502848,TUBB4A,minus,10382,tubulin beta 4A class IVa
NC_000019.10,6531026,6535924,TNFSF9,plus,8744,TNF superfamily member 9
NC_000019.10,6553753,6554487,LOC100421483,minus,100421483,transforming growth factor beta receptor 1 pseudogene
NC_000019.10,6562563,6563983,CLIC4P2,minus,100130584,chloride intracellular channel 4 pseudogene 2
NC_000019.10,6581648,6591150,CD70,minus,970,CD70 molecule
NC_000019.10,6593306,6594137,RPL7P50,plus,729449,ribosomal protein L7 pseudogene 50
NC_000019.10,6658126,6670595,TNFSF14,minus,8740,TNF superfamily member 14
NC_000019.10,6677704,6720650,C3,minus,718,complement C3
NC_000019.10,6729914,6737580,GPR108,minus,56927,G protein-coupled receptor 108
NC_000019.10,6736712,6736778,MIR6791,minus,102465474,microRNA 6791
NC_000019.10,6739680,6751530,TRIP10,plus,9322,thyroid hormone receptor interactor 10
NC_000019.10,6744995,6745691,LOC107985302,minus,107985302,
NC_000019.10,6752160,6767513,SH2D3A,minus,10045,SH2 domain containing 3A
NC_000019.10,6772708,6857366,VAV1,plus,7409,vav guanine nucleotide exchange factor 1
NC_000019.10,6887549,6940450,ADGRE1,plus,2015,adhesion G protein-coupled receptor E1
NC_000019.10,6901992,6938793,LOC105372256,minus,105372256,
NC_000019.10,6952500,6990846,ADGRE4P,minus,326342,"adhesion G protein-coupled receptor E4, pseudogene"
NC_000019.10,7004953,7006415,FLJ25758,minus,497049,microtubule affinity regulating kinase 1 pseudogene
NC_000019.10,7006641,7014918,LOC112268245,plus,112268245,
NC_000019.10,7018969,7021431,MBD3L2B,minus,729458,methyl-CpG binding domain protein 3 like 2B
NC_000019.10,7030578,7033011,MBD3L5,plus,284428,methyl-CpG binding domain protein 3 like 5
NC_000019.10,7037749,7040179,MBD3L4,minus,653656,methyl-CpG binding domain protein 3 like 4
NC_000019.10,7049321,7051735,MBD3L2,plus,125997,methyl-CpG binding domain protein 3 like 2
NC_000019.10,7056207,7058676,MBD3L3,minus,653657,methyl-CpG binding domain protein 3 like 3
NC_000019.10,7069703,7087968,ZNF557,plus,79230,zinc finger protein 557
NC_000019.10,7112257,7294414,INSR,minus,3643,insulin receptor
NC_000019.10,7348901,7476990,ARHGEF18,plus,23370,Rho/Rac guanine nucleotide exchange factor 18
NC_000019.10,7383203,7395060,LOC107985284,minus,107985284,
NC_000019.10,7476875,7494977,PEX11G,minus,92960,peroxisomal biogenesis factor 11 gamma
NC_000019.10,7497548,7508450,TEX45,plus,374877,testis expressed 45
NC_000019.10,7514353,7524980,LOC105372261,minus,105372261,
NC_000019.10,7515286,7521025,ZNF358,plus,140467,zinc finger protein 358
NC_000019.10,7522624,7534009,MCOLN1,plus,57192,mucolipin TRP cation channel 1
NC_000019.10,7534164,7561767,PNPLA6,plus,10908,patatin like phospholipase domain containing 6
NC_000019.10,7595863,7618304,CAMSAP3,plus,57662,calmodulin regulated spectrin associated protein family member 3
NC_000019.10,7617439,7617505,MIR6792,plus,102465475,microRNA 6792
NC_000019.10,7619525,7629545,XAB2,minus,56949,XPA binding protein 2
NC_000019.10,7629793,7631956,PET100,plus,100131801,PET100 cytochrome c oxidase chaperone
NC_000019.10,7631614,7637026,PCP2,minus,126006,Purkinje cell protein 2
NC_000019.10,7637110,7647873,STXBP2,plus,6813,syntaxin binding protein 2
NC_000019.10,7665717,7666486,RPS27AP19,plus,107985274,
NC_000019.10,7669049,7670455,RETN,plus,56729,resistin
NC_000019.10,7677090,7679829,MCEMP1,plus,199675,mast cell expressed membrane protein 1
NC_000019.10,7680833,7687703,TRAPPC5,plus,126003,trafficking protein particle complex subunit 5
NC_000019.10,7688759,7702755,FCER2,minus,2208,Fc fragment of IgE receptor II
NC_000019.10,7703080,7707234,LOC105372262,minus,105372262,
NC_000019.10,7728957,7732110,CLEC4G,minus,339390,C-type lectin domain family 4 member G
NC_000019.10,7739993,7747534,CD209,minus,30835,CD209 molecule
