"Genes, NCBI Gallus gallus Annotation Release 105, 2021-04-11"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_052545.1,2481027,2496358,LOC101750386,minus,101750386,
NC_052545.1,2497210,2504496,LOC121106831,minus,121106831,
NC_052545.1,2504663,2521827,LOC101750426,minus,101750426,
NC_052545.1,2531148,2554764,MICALL2,minus,416460,
NC_052545.1,2563587,2590952,INTS1,minus,416461,
NC_052545.1,2591353,2605722,GAA2,minus,416462,
NC_052545.1,2601635,2615791,MAFK,plus,395518,MAF bZIP transcription factor K
NC_052545.1,2617665,2626217,TMEM184A,minus,769655,
NC_052545.1,2627186,2629930,PSMG3,minus,416463,proteasome assembly chaperone 3
NC_052545.1,2650763,2660681,LOC101750765,minus,101750765,
NC_052545.1,2659593,2746465,ELFN1,plus,416465,
NC_052545.1,2677511,2679467,LOC121106833,minus,121106833,
NC_052545.1,2679790,2721338,LOC107054601,minus,107054601,
NC_052545.1,2760330,3080367,MAD1L1,minus,427658,
NC_052545.1,2808189,2815577,LOC121106834,plus,121106834,
NC_052545.1,2953288,2953922,LOC121106835,plus,121106835,
NC_052545.1,3081092,3083341,MRM2,minus,416466,mitochondrial rRNA methyltransferase 2
NC_052545.1,3083387,3087391,NUDT1,plus,416467,nudix hydrolase 1
NC_052545.1,3087929,3111574,SNX8,minus,416468,
NC_052545.1,3111957,3129100,EIF3B,plus,769783,
NC_052545.1,3138320,3145413,CHST12,plus,416469,
NC_052545.1,3167729,3169838,LOC101749834,minus,101749834,orexin receptor type 2-like
NC_052545.1,3180409,3182641,GRIFIN,minus,427660,galectin-related inter-fiber protein
NC_052545.1,3230081,3240435,LFNG,plus,395790,LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
NC_052545.1,3244313,3314548,TTYH3,minus,416470,
NC_052545.1,3303533,3343484,IQCE,minus,416473,
NC_052545.1,3324035,3324127,MIR1781,minus,100315995,microRNA 1781
NC_052545.1,3343518,3351819,BRAT1,plus,769893,
NC_052545.1,3351651,3373591,LOC112533450,minus,112533450,
NC_052545.1,3361347,3374284,AMZ2,plus,416474,
NC_052545.1,3376907,3416004,GNA12,minus,769924,
NC_052545.1,3433403,3473515,CARD11,minus,416476,caspase recruitment domain family member 11
NC_052545.1,3526507,3892284,SDK1,plus,373894,sidekick cell adhesion molecule 1
NC_052545.1,3895555,3906901,CYP3A4,plus,416477,cytochrome P450 family 3 subfamily A member 4
NC_052545.1,3930412,3939757,CYP3A5,minus,414832,cytochrome P450 family 3 subfamily A member 5
NC_052545.1,3960824,4010707,FOXK1,plus,395463,
NC_052545.1,4007863,4007924,MIR12224,plus,114483071,microRNA mir-12224
NC_052545.1,4010011,4010094,MIR2129,plus,100315865,microRNA 2129
NC_052545.1,4011934,4021828,AP5Z1,plus,416478,
NC_052545.1,4021895,4041084,RADIL,minus,416479,
NC_052545.1,4041577,4053046,MMD2,minus,416480,
NC_052545.1,4055489,4076330,WIPI2,plus,416481,"WD repeat domain, phosphoinositide interacting 2"
NC_052545.1,4076465,4092995,SLC29A4,plus,425593,
NC_052545.1,4093838,4141370,TNRC18,minus,416482,
NC_052545.1,4146163,4177942,FBXL18,minus,416484,F-box and leucine rich repeat protein 18
NC_052545.1,4180731,4184868,ACTB,minus,396526,"actin, beta"
NC_052545.1,4181868,4181951,MIR3533,minus,100498691,microRNA 3533
NC_052545.1,4196406,4202290,FSCN1,plus,416485,fascin actin-bundling protein 1
NC_052545.1,4204562,4268390,RNF216,minus,416486,
NC_052545.1,4269053,4271103,LOC101747873,plus,101747873,
NC_052545.1,4273617,4316866,SMURF1,minus,416487,
NC_052545.1,4318742,4326983,KPNA7,minus,416488,
NC_052545.1,4327873,4334256,LOC121106776,minus,121106776,
NC_052545.1,4337993,4375904,LOC107054608,minus,107054608,
NC_052545.1,4356161,4371264,ARPC1A,plus,770269,actin related protein 2/3 complex subunit 1A
NC_052545.1,4373787,4379416,ARPC1B,plus,416490,actin related protein 2/3 complex subunit 1B
NC_052545.1,4379430,4388554,PDAP1,minus,416491,
NC_052545.1,4388572,4390916,BUD31,plus,416492,
NC_052545.1,4391389,4396138,PTCD1,minus,416493,pentatricopeptide repeat domain 1
NC_052545.1,4396404,4402789,CPSF4,plus,416494,cleavage and polyadenylation specific factor 4
NC_052545.1,4397688,4401003,LOC121106778,minus,121106778,
NC_052545.1,4403868,4404927,ATP5J2,minus,416495,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit F2"
NC_052545.1,4405766,4414965,LOC121106777,minus,121106777,
NC_052545.1,4450721,4475239,KCNJ12,minus,427662,
NC_052545.1,4491057,4496045,LOC121106779,plus,121106779,
NC_052545.1,4500020,4521788,MAP2K3,minus,416496,mitogen-activated protein kinase kinase 3
NC_052545.1,4523318,4529557,NATD1,plus,416497,N-acetyltransferase domain containing 1
NC_052545.1,4532006,4539864,TMEM11,plus,427663,transmembrane protein 11
NC_052545.1,4542478,4553606,DHRS7B,minus,416499,
NC_052545.1,4543854,4561566,LOC121106543,plus,121106543,
NC_052545.1,4561998,4563024,LOC416500,plus,416500,
NC_052545.1,4567096,4655536,USP51,plus,416501,
NC_052545.1,4659271,4663988,TNFRSF13B,minus,770275,TNF receptor superfamily member 13B
NC_052545.1,4666708,4728281,MPRIP,plus,416502,
NC_052545.1,4731873,4734315,PLD6,minus,107054610,
NC_052545.1,4735383,4746794,FLCN,minus,416503,
NC_052545.1,4750328,4760896,COPS3,minus,416504,COP9 signalosome subunit 3
NC_052545.1,4762031,4769282,NT5M,plus,416505,
NC_052545.1,4785208,4789130,MED9,plus,416506,mediator complex subunit 9
NC_052545.1,4790966,4792805,RASD1,minus,416507,ras related dexamethasone induced 1
NC_052545.1,4798076,4835787,PEMT,minus,416508,phosphatidylethanolamine N-methyltransferase
NC_052545.1,4852942,4913339,RAI1,plus,427664,
NC_052545.1,4913387,4914772,LOC121106780,plus,121106780,
NC_052545.1,4914681,4926727,SREBF1,minus,373915,sterol regulatory element binding transcription factor 1
NC_052545.1,4916874,4916960,MIR33-2,minus,114482466,microRNA mir-33-2
NC_052545.1,4926072,4926144,MIR1682,plus,100315780,microRNA 1682
NC_052545.1,4927096,4978240,TOM1L2,minus,416509,target of myb1 like 2 membrane trafficking protein
NC_052545.1,4978506,4993871,DRC3,plus,416510,
NC_052545.1,4994805,5001146,ATPAF2,minus,416511,
NC_052545.1,5000366,5008645,GID4,plus,416512,
NC_052545.1,5009074,5017601,DRG2,plus,416513,developmentally regulated GTP binding protein 2
NC_052545.1,5022864,5043276,MYO15A,plus,101750031,
NC_052545.1,5043686,5061240,ALKBH5,plus,770703,"alkB, alkylation repair homolog 5 (E. coli)"
NC_052545.1,5062374,5074350,LLGL1,plus,100858027,
NC_052545.1,5074803,5083037,FLII,minus,416515,"FLII, actin remodeling protein"
NC_052545.1,5083034,5087621,MIEF2,plus,416516,
NC_052545.1,5088791,5127379,TOP3A,minus,416517,topoisomerase (DNA) III alpha
NC_052545.1,5100686,5110347,SMCR8,plus,416519,
NC_052545.1,5110199,5115833,SHMT1,minus,416520,
NC_052545.1,5115946,5119602,LOC427665,plus,427665,
NC_052545.1,5126254,5140923,PRPSAP2,plus,416521,phosphoribosyl pyrophosphate synthetase associated protein 2
NC_052545.1,5140874,5171385,SLC5A10,plus,770581,
NC_052545.1,5151056,5164173,FAM83G,minus,101751551,
NC_052545.1,5171474,5176717,GRAPL,minus,416523,GRB2 related adaptor protein like
NC_052545.1,5173348,5228187,EPN2,plus,416524,epsin 2
NC_052545.1,5219680,5219769,MIR1551,plus,100315708,microRNA 1551
NC_052545.1,5233271,5239196,B9D1,minus,416525,
NC_052545.1,5239504,5240334,LOC107054611,plus,107054611,
NC_052545.1,5242584,5444194,CACNA1H,minus,416526,
NC_052545.1,5369133,5409704,LOC121106781,minus,121106781,
NC_052545.1,5554017,5566330,MAFIP,plus,416527,
NC_052545.1,5589711,5598987,C1QTNF8,plus,427666,
NC_052545.1,5623177,5631315,SSTR5,minus,427667,somatostatin receptor 5
NC_052545.1,5659496,5661464,LOC112533445,plus,112533445,
NC_052545.1,5680097,5690091,LOC770707,minus,770707,
NC_052545.1,5752775,5756176,SOX8,minus,395483,SRY-box 8
NC_052545.1,5763298,5926535,LMF1,plus,416528,
NC_052545.1,5799745,5804412,LOC121106770,plus,121106770,
NC_052545.1,5800204,5800282,MIR1554,plus,100315710,microRNA 1554
NC_052545.1,5964667,5978666,LOC416530,plus,416530,
NC_052545.1,5978852,5984100,GNG13,plus,771014,G protein subunit gamma 13
NC_052545.1,5984076,5995320,CHTF18,minus,416531,chromosome transmission fidelity factor 18
NC_052545.1,5995442,5998957,RPUSD1,plus,771031,
NC_052545.1,6000426,6006607,MSLNL,plus,770761,
NC_052545.1,6006864,6029342,MSLN,minus,416534,
NC_052545.1,6029255,6042318,NARFL,plus,416535,nuclear prelamin A recognition factor like
NC_052545.1,6042273,6045983,HAGHL,minus,416536,hydroxyacylglutathione hydrolase like
NC_052545.1,6046424,6056123,HAGH,minus,416537,hydroxyacylglutathione hydrolase
NC_052545.1,6055770,6056960,FAHD1,plus,416538,fumarylacetoacetate hydrolase domain containing 1
NC_052545.1,6057166,6071923,MEIOB,minus,416539,
NC_052545.1,6086776,6108578,HS3ST6,minus,427669,
NC_052545.1,6113778,6126515,MSRB1,minus,416540,methionine sulfoxide reductase B1
NC_052545.1,6126403,6134841,TEX2L,plus,416541,
NC_052545.1,6135331,6142690,RPL3L,minus,416542,ribosomal protein L3 like
NC_052545.1,6143496,6145209,NDUFB10,plus,416543,
NC_052545.1,6145641,6148313,RPS2,minus,416544,ribosomal protein S2
NC_052545.1,6148431,6149119,LOC121106837,plus,121106837,
NC_052545.1,6148736,6148864,LOC112533478,plus,112533478,
NC_052545.1,6149352,6159655,TBL3,plus,416545,transducin beta like 3
NC_052545.1,6159585,6164516,NOXO1,minus,416546,
NC_052545.1,6170955,6176578,GFER,plus,416547,
NC_052545.1,6178268,6182168,LOC101748639,minus,101748639,
NC_052545.1,6183435,6202946,SYNGR3,plus,416548,synaptogyrin 3
NC_052545.1,6205361,6220256,ZNF598,minus,416549,
NC_052545.1,6230565,6232507,NPW,plus,101748764,
NC_052545.1,6233523,6266655,SLC9A3R2,plus,416550,
NC_052545.1,6267213,6272137,NTHL1,minus,416551,nth like DNA glycosylase 1
NC_052545.1,6272223,6303772,TSC2,plus,416552,
NC_052545.1,6303280,6389209,PKD1,minus,416553,
NC_052545.1,6389320,6392428,LOC112533462,plus,112533462,
NC_052545.1,6399849,6419569,RAB26,plus,416554,
NC_052545.1,6421549,6450335,TRAF7,plus,416555,TNF receptor associated factor 7
NC_052545.1,6425437,6427321,LOC121106839,minus,121106839,
NC_052545.1,6449661,6480373,CASKIN1,minus,416556,
NC_052545.1,6482582,6488593,HEXDCL,minus,770994,
NC_052545.1,6488628,6493612,MLST8,plus,416558,
NC_052545.1,6493385,6498563,BRICD5,minus,107054618,
NC_052545.1,6498716,6502018,PGP,minus,416559,phosphoglycolate phosphatase
NC_052545.1,6502222,6509901,E4F1,plus,416560,
NC_052545.1,6511122,6517726,ZDHHC4,minus,416561,
NC_052545.1,6518768,6549030,GRID2IP,plus,427671,
NC_052545.1,6549284,6562603,SLC5A11,plus,416562,
NC_052545.1,6562789,6584420,C7orf62,plus,771073,
NC_052545.1,6584272,6623738,ARHGAP17,minus,416564,
NC_052545.1,6623988,6643445,LCMT1,plus,416565,leucine carboxyl methyltransferase 1
NC_052545.1,6649644,6655168,AQP8,plus,416566,
NC_052545.1,6666329,6744488,PRKCB,plus,416567,
NC_052545.1,6719712,6719804,MIR1615,plus,100315962,microRNA 1615
NC_052545.1,6749162,6766731,CACNG3,plus,395378,calcium voltage-gated channel auxiliary subunit gamma 3
NC_052545.1,6778873,6781550,LOC107054619,minus,107054619,
NC_052545.1,6781694,6813437,RBBP6,plus,416569,
NC_052545.1,6827222,6880405,TNRC6A,plus,416570,
NC_052545.1,6879927,6885473,LOC101750925,minus,101750925,
NC_052545.1,6886541,6888473,NDUFAB1,minus,416571,
NC_052545.1,6888584,6898236,PALB2,minus,416572,
NC_052545.1,6898151,6904899,DCTN5,plus,416574,dynactin subunit 5
NC_052545.1,6905664,6911199,PLK1,plus,416575,polo like kinase 1
NC_052545.1,6911557,6920443,ERN2,minus,771230,endoplasmic reticulum to nucleus signaling 2
NC_052545.1,6921264,6931106,UBFD1,minus,771251,
NC_052545.1,6931308,6938156,EARS2,plus,427672,"glutamyl-tRNA synthetase 2, mitochondrial"
NC_052545.1,6938221,6947804,GGA2,plus,416577,
NC_052545.1,6947899,6967809,COG7,plus,416578,component of oligomeric golgi complex 7
NC_052545.1,6970980,6982761,SCNN1B,minus,427673,
NC_052545.1,6982225,6982380,LOC112533477,minus,112533477,
NC_052545.1,6987413,6997938,SCNN1G,minus,416579,
NC_052545.1,6998125,7021512,USP31,plus,416580,
NC_052545.1,7038069,7048186,HS3ST2,minus,416581,
NC_052545.1,7106487,7152012,HS3ST4,plus,427674,
NC_052545.1,7172494,7189967,LOC121106769,minus,121106769,
NC_052545.1,7246010,7249146,LOC101751944,minus,101751944,
NC_052545.1,7248306,7251269,LOC107054584,plus,107054584,
NC_052545.1,7267204,7285448,LOC112533452,minus,112533452,
NC_052545.1,7285718,7296880,KDM8,plus,416583,
NC_052545.1,7292186,7298346,NSMCE1,minus,416584,
NC_052545.1,7297814,7297920,MIR6548,minus,102465316,microRNA 6548
NC_052545.1,7298502,7313242,IL4R,plus,416585,
NC_052545.1,7318671,7332566,IL21R,plus,416586,interleukin 21 receptor
NC_052545.1,7335671,7348270,IL9R,plus,416587,
NC_052545.1,7351335,7382398,PDPK1,plus,416588,3-phosphoinositide dependent protein kinase 1
NC_052545.1,7382490,7412801,KCTD5,plus,416589,
NC_052545.1,7415808,7429174,UBE2I,plus,374123,ubiquitin conjugating enzyme E2 I
NC_052545.1,7430127,7433232,TSR3,minus,416590,TSR3 ribosome maturation factor
NC_052545.1,7433274,7442285,GNPTG,plus,416591,N-acetylglucosamine-1-phosphate transferase gamma subunit
NC_052545.1,7442469,7443425,C14H16orf91,plus,112533442,
NC_052545.1,7443732,7480047,UNKL,plus,416593,
NC_052545.1,7467154,7485472,LOC121106798,minus,121106798,
NC_052545.1,7490076,7533115,BMERB1,plus,416594,bMERB domain containing 1
NC_052545.1,7490855,7518303,LOC112533443,minus,112533443,
NC_052545.1,7539728,7564053,KIAA0430,minus,416595,
NC_052545.1,7564167,7581453,NDE1,plus,416597,nudE neurodevelopment protein 1
NC_052545.1,7581494,7638704,MYH11,minus,396211,"myosin, heavy chain 11, smooth muscle"
NC_052545.1,7601180,7603144,LOC121106799,plus,121106799,
NC_052545.1,7613394,7643816,LOC107054621,plus,107054621,
NC_052545.1,7643800,7648889,FOPNL,minus,416598,FGFR1OP N-terminal like
NC_052545.1,7652546,7700212,ABCC1,plus,395416,ATP binding cassette subfamily C member 1
NC_052545.1,7702655,7728126,ABCC6,minus,416600,ATP binding cassette subfamily C member 6
NC_052545.1,7718736,7725976,LOC121106797,plus,121106797,
NC_052545.1,7728237,7753285,PM5,plus,416602,
NC_052545.1,7740180,7740288,MIR1786,plus,100315839,microRNA 1786
NC_052545.1,8023862,8177350,XYLT1,plus,414781,
NC_052545.1,8147698,8147783,MIR1644,plus,100315915,microRNA 1644
NC_052545.1,8180533,8294716,LOC101748004,minus,101748004,
NC_052545.1,8326858,8331768,RPS15A,minus,427675,
NC_052545.1,8332048,8338826,ARL6IP1,minus,416604,ADP ribosylation factor like GTPase 6 interacting protein 1
NC_052545.1,8341071,8401434,SMG1,minus,416605,
NC_052545.1,8426807,8433616,CLEC19A,minus,771758,
NC_052545.1,8433759,8464481,SYT17,minus,416608,
NC_052545.1,8473623,8483419,ITPRIPL2,minus,771589,
NC_052545.1,8480900,8493249,COQ7,minus,416609,"coenzyme Q7, hydroxylase"
NC_052545.1,8493494,8507671,TMC7,minus,416610,transmembrane channel like 7
NC_052545.1,8506487,8535963,TMC5,plus,416611,
NC_052545.1,8530339,8543020,GDE1,minus,416612,
NC_052545.1,8542581,8560391,CCP110,plus,416613,
NC_052545.1,8563771,8590142,C16orf52,plus,416615,
NC_052545.1,8568978,8574279,LOC107054626,minus,107054626,
NC_052545.1,8590280,8619518,VWA3A,plus,416616,
NC_052545.1,8619051,8642095,LOC771638,plus,771638,
NC_052545.1,8642920,8654353,SDR42E2,plus,416618,"short chain dehydrogenase/reductase family 42E, member 2"
NC_052545.1,8654762,8654843,TRNAL-UAG,minus,112533481,
NC_052545.1,8655655,8682393,EEF2K,plus,416619,
NC_052545.1,8673812,8679729,LOC121106841,minus,121106841,
NC_052545.1,8683244,8709970,POLR3E,plus,416620,
NC_052545.1,8684020,8684101,TRNAL-AAG,plus,112533480,
NC_052545.1,8709973,8724735,CDR2,minus,416621,cerebellar degeneration related protein 2
NC_052545.1,8723702,8739931,LOC416622,plus,416622,
NC_052545.1,8740231,8743795,LOC107054628,minus,107054628,
NC_052545.1,8742445,8760947,METTL9,plus,416623,methyltransferase like 9
NC_052545.1,8750342,8800116,OTOA,plus,416624,
NC_052545.1,8753907,8759910,IGSF6,minus,771906,immunoglobulin superfamily member 6
NC_052545.1,8802895,8814789,KDELR2,plus,771927,KDEL endoplasmic reticulum protein retention receptor 2
NC_052545.1,8815585,8829225,DAGLB,plus,416625,diacylglycerol lipase beta
NC_052545.1,8829045,8842941,RAC1,minus,395871,"ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)"
NC_052545.1,8831509,8864163,SMIM10L1,plus,100859904,
NC_052545.1,8869024,8919995,CYTH3,plus,416626,
NC_052545.1,8899937,8906591,LOC121106843,minus,121106843,
NC_052545.1,8916462,8969052,RMI2,minus,416628,RecQ mediated genome instability 2
NC_052545.1,8952801,8955462,SOCS1,plus,416630,suppressor of cytokine signaling 1
NC_052545.1,9004621,9068075,CLEC16A,minus,416632,
NC_052545.1,9068201,9075832,DEXI,plus,771742,Dexi homolog
NC_052545.1,9077183,9117053,CIITA,minus,416633,
NC_052545.1,9117155,9127566,TVP23A,plus,771988,
NC_052545.1,9128257,9200560,NUBP1,minus,416634,nucleotide binding protein 1
NC_052545.1,9134198,9155375,TEKT5,plus,416635,
NC_052545.1,9201379,9223464,EMP2,plus,416636,
NC_052545.1,9261106,9422091,GRIN2A,plus,427678,
NC_052545.1,9497906,9599827,LOC107054633,plus,107054633,
NC_052545.1,9557282,9659591,LOC101751275,minus,101751275,
NC_052545.1,9741724,9745857,LOC107054585,plus,107054585,
NC_052545.1,9746072,9861525,LOC121106772,minus,121106772,
NC_052545.1,9756388,9758871,LOC100858908,plus,100858908,
NC_052545.1,9761127,9763567,LOC121106771,plus,121106771,
NC_052545.1,9868227,9884019,C16orf72,minus,416639,
NC_052545.1,9907476,9920782,LOC121106773,plus,121106773,
NC_052545.1,9927506,9929652,LOC112533470,minus,112533470,
NC_052545.1,9929854,9994493,USP7,plus,395126,ubiquitin specific peptidase 7
NC_052545.1,9998192,10010690,LOC107054634,minus,107054634,
NC_052545.1,10036811,10063840,CARHSP1,plus,416640,
NC_052545.1,10064684,10071807,PMM2,minus,427679,phosphomannomutase 2
NC_052545.1,10071755,10090865,TMEM186,plus,416641,
NC_052545.1,10075587,10118540,ABAT,minus,416642,
NC_052545.1,10108625,10118846,LOC107054581,plus,107054581,
NC_052545.1,10120520,10146579,METTL22,minus,425865,methyltransferase like 22
NC_052545.1,10136077,10149280,TMEM114,plus,771894,
NC_052545.1,10165286,10166841,LOC121106775,plus,121106775,
NC_052545.1,10169509,10780712,LOC107054637,minus,107054637,
NC_052545.1,10173148,10174670,LOC121106774,plus,121106774,
NC_052545.1,10266181,10289584,LOC107054638,plus,107054638,
NC_052545.1,10869187,11617994,RBFOX1,minus,416645,
NC_052545.1,11442058,11444641,LOC112533448,plus,112533448,
NC_052545.1,11597894,11600630,LOC101752299,minus,101752299,
NC_052545.1,11645872,11650634,LOC107054639,plus,107054639,
NC_052545.1,11796749,11797884,LOC121106782,plus,121106782,
NC_052545.1,11805991,11818982,IL20RB,plus,768437,
NC_052545.1,11831981,11890371,GSG1L,plus,426763,
NC_052545.1,11836223,11863277,LOC107054642,minus,107054642,
NC_052545.1,11868052,11873876,LOC121106765,minus,121106765,
NC_052545.1,11878432,11896128,LOC121106766,minus,121106766,
NC_052545.1,11900554,11966650,KIAA0556,minus,426427,
NC_052545.1,11954233,11992347,GTF3C1,plus,416646,
NC_052545.1,11992459,11993215,POLR3K,minus,768505,RNA polymerase III subunit K
NC_052545.1,11993103,11995635,SNRNP25,plus,425933,
NC_052545.1,11995774,12049746,RHBDF1,minus,416647,
NC_052545.1,12049792,12063423,MPG,plus,416648,
NC_052545.1,12065763,12107757,NPRL3,minus,416649,
NC_052545.1,12111913,12113526,HBZ,plus,416650,hemoglobin subunit zeta
NC_052545.1,12115593,12116503,HBAD,plus,416651,"hemoglobin alpha, subunit D"
NC_052545.1,12118616,12119421,HBA1,plus,416652,hemoglobin subunit alpha 1
NC_052545.1,12125324,12142816,TMEM8A,plus,427681,
NC_052545.1,12142997,12146147,MRPL28,plus,426121,mitochondrial ribosomal protein L28
NC_052545.1,12159826,12235940,AXIN1,plus,395786,axin 1
NC_052545.1,12171932,12177344,LOC121106767,minus,121106767,
NC_052545.1,12186023,12192655,LOC121106768,minus,121106768,
NC_052545.1,12236551,12241066,PDIA2,minus,100857897,
NC_052545.1,12241219,12244221,ARHGDIG,minus,100858938,
NC_052545.1,12244991,12249189,RGS11,plus,395621,
NC_052545.1,12250476,12269352,FAM234A,minus,416653,
NC_052545.1,12269276,12269341,MIR1763,plus,100315827,microRNA 1763
NC_052545.1,12270128,12270198,MIR1564,minus,100315715,microRNA 1564
NC_052545.1,12270227,12286529,LUC7L,minus,416654,
NC_052545.1,12276202,12292512,LOC416655,plus,416655,
