"Genes, NCBI Petromyzon marinus Annotation Release 100, 2020-03-20",,,,,,
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_046105.1,3319690,3319762,TRNAR-CCG,plus,116950033,
NC_046105.1,3320237,3320308,TRNAA-CGC,minus,116949966,
NC_046105.1,3320811,3320882,TRNAA-UGC,minus,116949967,
NC_046105.1,3321665,3321736,TRNAA-CGC,minus,116949968,
NC_046105.1,3322239,3322310,TRNAA-UGC,minus,116949969,
NC_046105.1,3323093,3323164,TRNAA-CGC,minus,116949970,
NC_046105.1,3323667,3323738,TRNAA-UGC,minus,116949971,
NC_046105.1,3323935,3324007,TRNAR-CCG,plus,116950044,
NC_046105.1,3324482,3324553,TRNAA-CGC,minus,116949972,
NC_046105.1,3325056,3325127,TRNAA-UGC,minus,116949973,
NC_046105.1,3325911,3325982,TRNAA-CGC,minus,116949974,
NC_046105.1,3326485,3326556,TRNAA-UGC,minus,116949976,
NC_046105.1,3326753,3326825,TRNAR-CCG,plus,116949770,
NC_046105.1,3327300,3327371,TRNAA-CGC,minus,116949977,
NC_046105.1,3327874,3327945,TRNAA-UGC,minus,116949978,
NC_046105.1,3328729,3328800,TRNAA-CGC,minus,116949979,
NC_046105.1,3329303,3329374,TRNAA-UGC,minus,116949980,
NC_046105.1,3330157,3330228,TRNAA-CGC,minus,116949981,
NC_046105.1,3330731,3330802,TRNAA-UGC,minus,116949982,
NC_046105.1,3331037,3331109,TRNAQ-CUG,plus,116949782,
NC_046105.1,3331584,3331655,TRNAA-CGC,minus,116949983,
NC_046105.1,3332156,3332227,TRNAA-UGC,minus,116949984,
NC_046105.1,3333011,3333082,TRNAA-CGC,minus,116949985,
NC_046105.1,3333585,3333656,TRNAA-UGC,minus,116949987,
NC_046105.1,3333892,3333965,TRNAQ-CUG,plus,116949793,
NC_046105.1,3334440,3334511,TRNAA-CGC,minus,116949988,
NC_046105.1,3335014,3335085,TRNAA-UGC,minus,116949989,
NC_046105.1,3335321,3335393,TRNAQ-CUG,plus,116949804,
NC_046105.1,3335868,3335939,TRNAA-CGC,minus,116949990,
NC_046105.1,3336442,3336513,TRNAA-UGC,minus,116949991,
NC_046105.1,3336749,3336821,TRNAQ-CUG,plus,116949815,
NC_046105.1,3337296,3337367,TRNAA-CGC,minus,116949993,
NC_046105.1,3337870,3337941,TRNAA-UGC,minus,116949994,
NC_046105.1,3338177,3338249,TRNAQ-CUG,plus,116949826,
NC_046105.1,3338724,3338795,TRNAA-CGC,minus,116949995,
NC_046105.1,3339298,3339369,TRNAA-UGC,minus,116949996,
NC_046105.1,3339605,3339677,TRNAR-CCG,plus,116949837,
NC_046105.1,3340152,3340223,TRNAA-CGC,minus,116949997,
NC_046105.1,3340726,3340797,TRNAA-UGC,minus,116949999,
NC_046105.1,3341033,3341105,TRNAQ-CUG,plus,116949848,
NC_046105.1,3341580,3341651,TRNAA-CGC,minus,116950000,
NC_046105.1,3342154,3342225,TRNAA-UGC,minus,116950002,
NC_046105.1,3342461,3342533,TRNAR-CCG,plus,116949861,
NC_046105.1,3343008,3343079,TRNAA-CGC,minus,116950003,
NC_046105.1,3344168,3344239,TRNAA-UGC,minus,116950004,
NC_046105.1,3345022,3345093,TRNAA-UGC,minus,116950005,
NC_046105.1,3345330,3345402,TRNAR-CCG,plus,116949872,
NC_046105.1,3345877,3345948,TRNAA-CGC,minus,116950006,
NC_046105.1,3346451,3346522,TRNAA-UGC,minus,116950007,
NC_046105.1,3347161,3347232,TRNAA-CGC,minus,116950008,
NC_046105.1,3348027,3348098,TRNAA-UGC,minus,116950009,
NC_046105.1,3349034,3349106,TRNAR-CCG,plus,116949884,
NC_046105.1,3349581,3349652,TRNAA-UGC,minus,116950011,
NC_046105.1,3350741,3350812,TRNAA-UGC,minus,116950012,
NC_046105.1,3351595,3351666,TRNAA-UGC,minus,116950013,
NC_046105.1,3351903,3351975,TRNAR-CCG,plus,116949895,
NC_046105.1,3352450,3352521,TRNAA-CGC,minus,116950014,
NC_046105.1,3353024,3353095,TRNAA-UGC,minus,116950015,
NC_046105.1,3353734,3353805,TRNAA-CGC,minus,116950016,
NC_046105.1,3354600,3354671,TRNAA-UGC,minus,116950017,
NC_046105.1,3355607,3355679,TRNAR-CCG,plus,116949907,
NC_046105.1,3356154,3356225,TRNAA-UGC,minus,116950018,
NC_046105.1,3356728,3356799,TRNAA-UGC,minus,116950019,
NC_046105.1,3357582,3357653,TRNAA-CGC,minus,116950020,
NC_046105.1,3358156,3358227,TRNAA-UGC,minus,116950022,
NC_046105.1,3359023,3359094,TRNAA-CGC,minus,116950023,
NC_046105.1,3359840,3359911,TRNAA-CGC,plus,116949918,
NC_046105.1,3361466,3361538,TRNAR-CCG,minus,116950024,
NC_046105.1,3364182,3373866,LOC116949643,plus,116949643,
NC_046105.1,3382387,3414537,LOC116949646,plus,116949646,
NC_046105.1,3413975,3443567,CEP95,minus,116949644,
NC_046105.1,3445081,3467709,LOC116949645,minus,116949645,
NC_046105.1,3470538,3485755,LOC116949648,minus,116949648,
NC_046105.1,3659553,3767002,LOC116949495,plus,116949495,
NC_046105.1,3801991,3814237,LOC116949649,plus,116949649,
NC_046105.1,3816126,3846134,LOC116949650,plus,116949650,
NC_046105.1,3846176,3851958,LOC116949651,plus,116949651,
NC_046105.1,3869556,3939326,LOC116949652,plus,116949652,
NC_046105.1,4042584,4059340,HS3ST6,plus,116949653,
NC_046105.1,4066388,4075388,SRSF2,minus,116949654,
NC_046105.1,4089736,4113561,LOC116949655,plus,116949655,
NC_046105.1,4119233,4155381,MEIOB,plus,116949496,
NC_046105.1,4181905,4238442,(CACNG2-like) LOC116949560,plus,116949560,
NC_046105.1,4368149,4437731,LOC116949497,plus,116949497,
NC_046105.1,4441104,4442760,LOC116949499,plus,116949499,
NC_046105.1,4447545,4452002,LOC116949547,minus,116949547,
NC_046105.1,4505602,4517490,LOC116949550,plus,116949550,
NC_046105.1,4526254,4535185,B9D1,minus,116949552,
NC_046105.1,4540371,4642595,LOC116949545,plus,116949545,
NC_046105.1,4671381,4717458,LOC116949539,plus,116949539,
NC_046105.1,4726523,4733765,LOC116949500,minus,116949500,
NC_046105.1,4747400,4765621,LOC116949501,minus,116949501,
NC_046105.1,4789387,4932059,TRRAP,minus,116949512,
NC_046105.1,4998633,5022484,LOC116949535,minus,116949535,
NC_046105.1,5104827,5110446,CHMP6,plus,116949551,
NC_046105.1,5116848,5167403,LOC116949528,plus,116949528,
NC_046105.1,5181587,5194275,LOC116949555,minus,116949555,
NC_046105.1,5204587,5220401,SLC25A27,plus,116949546,
NC_046105.1,5220999,5230370,ECSIT,minus,116949531,
NC_046105.1,5232768,5256079,LOC116949517,plus,116949517,
NC_046105.1,5262350,5308758,LOC116949536,minus,116949536,
NC_046105.1,5325170,5342475,LOC116949502,minus,116949502,
NC_046105.1,5352385,5358163,LOC116949561,minus,116949561,
NC_046105.1,5358166,5382551,LOC116949553,minus,116949553,
NC_046105.1,5387009,5404519,LRRC45,minus,116949526,
NC_046105.1,5414101,5449592,TMEM143,plus,116949533,
NC_046105.1,5429851,5441743,LOC116949543,minus,116949543,
NC_046105.1,5450035,5452922,FMC1,minus,116949556,
NC_046105.1,5453388,5465746,FLCN,plus,116949529,
NC_046105.1,5475785,5492747,LOC116949559,plus,116949559,
NC_046105.1,5500536,5513650,DESI1,plus,116949554,
NC_046105.1,5515499,5528558,LOC116949537,minus,116949537,
NC_046105.1,5542776,5558871,LOC116949541,minus,116949541,
NC_046105.1,5564212,5613237,LOC116949516,minus,116949516,
NC_046105.1,5616060,5630893,LOC116949548,minus,116949548,
NC_046105.1,5635708,5649419,LOC116949538,plus,116949538,
NC_046105.1,5650184,5661718,CBX7,minus,116949530,
NC_046105.1,5727833,5727938,LOC116949762,minus,116949762,
NC_046105.1,5739852,5765577,LOC116949540,plus,116949540,
NC_046105.1,5840464,5898102,LOC116949527,plus,116949527,
NC_046105.1,5904381,5912264,LOC116949563,minus,116949563,
NC_046105.1,5956528,5960209,LOC116949503,plus,116949503,
NC_046105.1,6043392,6060837,CCDC40,minus,116949520,
NC_046105.1,6060662,6063663,LOC116949504,minus,116949504,
NC_046105.1,6065629,6086499,LOC116949524,plus,116949524,
NC_046105.1,6093368,6100247,MGAT3,minus,116949532,
NC_046105.1,6122788,6158248,CCDC57,plus,116949521,
NC_046105.1,6164747,6204026,FASN,plus,116949513,
NC_046105.1,6205557,6245610,LOC116949519,minus,116949519,
NC_046105.1,6252430,6258507,LOC116949558,minus,116949558,
NC_046105.1,6262029,6570068,SDK2,minus,116949514,
NC_046105.1,6334042,6337967,LOC116949562,plus,116949562,
NC_046105.1,6584164,6589066,LOC116949544,plus,116949544,
NC_046105.1,6596378,6601237,LOC116949525,plus,116949525,
NC_046105.1,6622297,6654121,CNOT3,minus,116949522,
NC_046105.1,6665183,6680779,LOC116949505,minus,116949505,
NC_046105.1,6696221,6701210,CENPX,minus,116949557,
NC_046105.1,6706379,6756805,LOC116949506,minus,116949506,
NC_046105.1,6761395,6768390,GRWD1,plus,116949663,
NC_046105.1,6766695,6773983,TSEN34,minus,116949666,
NC_046105.1,6774803,6793374,SLC38A10,plus,116949669,
NC_046105.1,6793521,6808284,TEPSIN,plus,116949659,
NC_046105.1,6815184,6844882,LOC116949658,plus,116949658,
NC_046105.1,6846465,6859193,AP5Z1,minus,116949657,
NC_046105.1,6859616,6865341,ALYREF,plus,116949667,
NC_046105.1,6872113,6896218,P4HB,plus,116949660,
NC_046105.1,6899671,6904818,PPP1R27,plus,116949668,
NC_046105.1,6925186,6927114,LOC116949664,plus,116949664,
NC_046105.1,6948537,6956644,LOC116949665,plus,116949665,
NC_046105.1,6962553,6981080,LOC116949661,plus,116949661,
NC_046105.1,6980951,7000590,LOC116949670,minus,116949670,
NC_046105.1,7008504,7028721,LOC116949656,plus,116949656,
NC_046105.1,7108499,7121983,LOC116949671,plus,116949671,
NC_046105.1,7120894,7132144,SIRT7,minus,116949674,
NC_046105.1,7132715,7146657,LOC116949673,minus,116949673,
NC_046105.1,7146797,7160477,IQCE,minus,116949672,
NC_046105.1,7164645,7174688,LOC116949676,minus,116949676,
NC_046105.1,7181891,7235461,LOC116949677,minus,116949677,
NC_046105.1,7244490,7255548,DNASE1,minus,116949680,
NC_046105.1,7255662,7260035,MRPL12,minus,116949681,
NC_046105.1,7260110,7282033,MBOAT7,plus,116949678,
NC_046105.1,7261677,7273617,CLUAP1,minus,116949679,
NC_046105.1,7286095,7290786,LOC116949684,plus,116949684,
NC_046105.1,7290862,7299407,SGSH,minus,116949682,
NC_046105.1,7300832,7317526,SLC26A11,plus,116949685,
NC_046105.1,7323897,7323969,TRNAV-AAC,plus,116949929,
NC_046105.1,7326761,7326833,TRNAV-AAC,plus,116949940,
NC_046105.1,7329583,7329655,TRNAV-CAC,plus,116949952,
NC_046105.1,7330178,7330250,TRNAV-AAC,plus,116949963,
NC_046105.1,7330396,7330468,TRNAV-AAC,plus,116949975,
NC_046105.1,7330612,7330684,TRNAV-AAC,plus,116949986,
NC_046105.1,7330828,7330900,TRNAV-AAC,plus,116949998,
NC_046105.1,7331046,7331118,TRNAV-AAC,plus,116950010,
NC_046105.1,7348434,7348506,TRNAV-AAC,plus,116950021,
NC_046105.1,7348870,7348942,TRNAV-AAC,plus,116950026,
NC_046105.1,7349088,7349160,TRNAV-AAC,plus,116950027,
NC_046105.1,7349524,7349596,TRNAV-AAC,plus,116950028,
NC_046105.1,7357373,7357445,TRNAV-CAC,plus,116950029,
NC_046105.1,7357592,7357664,TRNAV-CAC,plus,116950030,
NC_046105.1,7357810,7357882,TRNAV-AAC,plus,116950031,
NC_046105.1,7366931,7367003,TRNAV-CAC,plus,116950032,
NC_046105.1,7367149,7367221,TRNAV-AAC,plus,116950034,
NC_046105.1,7367584,7367656,TRNAV-CAC,plus,116950035,
NC_046105.1,7367802,7367874,TRNAV-AAC,plus,116950036,
NC_046105.1,7368238,7368310,TRNAV-CAC,plus,116950037,
NC_046105.1,7368657,7368729,TRNAV-AAC,plus,116950038,
NC_046105.1,7368875,7368947,TRNAV-CAC,plus,116950039,
NC_046105.1,7372382,7372454,TRNAV-CAC,plus,116950040,
NC_046105.1,7372600,7372672,TRNAV-AAC,plus,116950041,
NC_046105.1,7373036,7373108,TRNAV-CAC,plus,116950042,
NC_046105.1,7373254,7373326,TRNAV-AAC,plus,116950043,
NC_046105.1,7373689,7373761,TRNAV-CAC,plus,116950045,
NC_046105.1,7374108,7374180,TRNAV-AAC,plus,116950046,
NC_046105.1,7374326,7374398,TRNAV-CAC,plus,116950047,
NC_046105.1,7374762,7374834,TRNAV-UAC,plus,116950048,
NC_046105.1,7374980,7375052,TRNAV-AAC,plus,116950049,
NC_046105.1,7375198,7375270,TRNAV-CAC,plus,116949765,
NC_046105.1,7375416,7375488,TRNAV-AAC,plus,116949766,
NC_046105.1,7375852,7375924,TRNAV-AAC,plus,116949767,
NC_046105.1,7376070,7376142,TRNAV-CAC,plus,116949768,
NC_046105.1,7376288,7376360,TRNAV-UAC,plus,116949769,
NC_046105.1,7376506,7376578,TRNAV-AAC,plus,116949771,
NC_046105.1,7376724,7376796,TRNAV-CAC,plus,116949772,
NC_046105.1,7377160,7377232,TRNAV-AAC,plus,116949773,
NC_046105.1,7377378,7377450,TRNAV-CAC,plus,116949774,
NC_046105.1,7377596,7377668,TRNAV-UAC,plus,116949775,
NC_046105.1,7377814,7377886,TRNAV-UAC,plus,116949776,
NC_046105.1,7378032,7378104,TRNAV-AAC,plus,116949777,
NC_046105.1,7378468,7378540,TRNAV-AAC,plus,116949778,
NC_046105.1,7378686,7378758,TRNAV-CAC,plus,116949779,
NC_046105.1,7378904,7378976,TRNAV-UAC,plus,116949781,
NC_046105.1,7379122,7379194,TRNAV-UAC,plus,116949783,
NC_046105.1,7379340,7379412,TRNAV-AAC,plus,116949784,
NC_046105.1,7379776,7379848,TRNAV-AAC,plus,116949785,
NC_046105.1,7379994,7380066,TRNAV-UAC,plus,116949786,
NC_046105.1,7380212,7380284,TRNAV-UAC,plus,116949787,
NC_046105.1,7380430,7380502,TRNAV-AAC,plus,116949788,
NC_046105.1,7380648,7380720,TRNAV-CAC,plus,116949789,
NC_046105.1,7380866,7380938,TRNAV-AAC,plus,116949790,
NC_046105.1,7381084,7381156,TRNAV-CAC,plus,116949791,
NC_046105.1,7381297,7381369,TRNAV-AAC,plus,116949792,
NC_046105.1,7381514,7381586,TRNAV-AAC,plus,116949794,
NC_046105.1,7381732,7381804,TRNAL-CAA,plus,116949795,
NC_046105.1,7381950,7382022,TRNAV-AAC,plus,116949796,
NC_046105.1,7382382,7382454,TRNAV-AAC,plus,116949797,
NC_046105.1,7382600,7382672,TRNAV-AAC,plus,116949798,
NC_046105.1,7382818,7382890,TRNAV-CAC,plus,116949799,
NC_046105.1,7383036,7383108,TRNAV-AAC,plus,116949800,
NC_046105.1,7383254,7383326,TRNAV-UAC,plus,116949801,
NC_046105.1,7384339,7384411,TRNAV-CAC,plus,116949802,
NC_046105.1,7384557,7384629,TRNAV-UAC,plus,116949803,
NC_046105.1,7385641,7385713,TRNAV-CAC,plus,116949805,
NC_046105.1,7385859,7385931,TRNAV-UAC,plus,116949806,
NC_046105.1,7386943,7387014,TRNAV-CAC,plus,116949807,
NC_046105.1,7387379,7387451,TRNAV-AAC,plus,116949808,
NC_046105.1,7388033,7388105,TRNAV-AAC,plus,116949809,
NC_046105.1,7388251,7388323,TRNAV-UAC,plus,116949810,
NC_046105.1,7388469,7388541,TRNAV-AAC,plus,116949811,
NC_046105.1,7388905,7388977,TRNAV-AAC,plus,116949812,
NC_046105.1,7389123,7389195,TRNAV-UAC,plus,116949813,
NC_046105.1,7390207,7390279,TRNAV-CAC,plus,116949814,
NC_046105.1,7390644,7390716,TRNAV-AAC,plus,116949816,
NC_046105.1,7390863,7390935,TRNAV-CAC,plus,116949817,
NC_046105.1,7391299,7391371,TRNAV-AAC,plus,116949818,
NC_046105.1,7391517,7391589,TRNAV-UAC,plus,116949819,
NC_046105.1,7391735,7391807,TRNAV-UAC,plus,116949820,
NC_046105.1,7391953,7392025,TRNAV-AAC,plus,116949821,
NC_046105.1,7392389,7392461,TRNAV-AAC,plus,116949822,
NC_046105.1,7392607,7392679,TRNAV-UAC,plus,116949823,
NC_046105.1,7393474,7393546,TRNAV-AAC,plus,116949824,
NC_046105.1,7393692,7393764,TRNAV-CAC,plus,116949825,
NC_046105.1,7394129,7394201,TRNAV-AAC,plus,116949827,
NC_046105.1,7394565,7394637,TRNAL-CAA,plus,116949828,
NC_046105.1,7394783,7394855,TRNAV-AAC,plus,116949829,
NC_046105.1,7395001,7395073,TRNAV-CAC,plus,116949830,
NC_046105.1,7395219,7395291,TRNAV-AAC,plus,116949831,
NC_046105.1,7395437,7395509,TRNAV-CAC,plus,116949832,
NC_046105.1,7395650,7395722,TRNAV-AAC,plus,116949833,
NC_046105.1,7395867,7395939,TRNAV-AAC,plus,116949834,
NC_046105.1,7396303,7396375,TRNAV-CAC,plus,116949835,
NC_046105.1,7396739,7396811,TRNAV-AAC,plus,116949836,
NC_046105.1,7396957,7397029,TRNAV-AAC,plus,116949838,
NC_046105.1,7397171,7397243,TRNAV-AAC,plus,116949839,
NC_046105.1,7397389,7397461,TRNAV-CAC,plus,116949840,
NC_046105.1,7397819,7397891,TRNAV-AAC,plus,116949841,
NC_046105.1,7398036,7398108,TRNAV-AAC,plus,116949842,
NC_046105.1,7398472,7398544,TRNAV-CAC,plus,116949843,
NC_046105.1,7398908,7398977,TRNAV-AAC,plus,116949844,
NC_046105.1,7399123,7399195,TRNAV-AAC,plus,116949845,
NC_046105.1,7399337,7399409,TRNAV-AAC,plus,116949846,
NC_046105.1,7399555,7399627,TRNAV-CAC,plus,116949847,
NC_046105.1,7399990,7400062,TRNAV-AAC,plus,116949849,
NC_046105.1,7400225,7400297,TRNAV-CAC,plus,116949850,
NC_046105.1,7400661,7400733,TRNAV-CAC,plus,116949852,
NC_046105.1,7401316,7401388,TRNAV-AAC,plus,116949853,
NC_046105.1,7401551,7401623,TRNAV-AAC,plus,116949854,
NC_046105.1,7401769,7401841,TRNAV-AAC,plus,116949855,
NC_046105.1,7401987,7402059,TRNAV-CAC,plus,116949856,
NC_046105.1,7408746,7408818,TRNAV-AAC,plus,116949858,
NC_046105.1,7409198,7409270,TRNAV-CAC,plus,116949859,
NC_046105.1,7409416,7409488,TRNAV-AAC,plus,116949860,
NC_046105.1,7409851,7409923,TRNAV-AAC,plus,116949862,
NC_046105.1,7410069,7410141,TRNAV-AAC,plus,116949863,
NC_046105.1,7410287,7410359,TRNAV-AAC,plus,116949864,
NC_046105.1,7410504,7410576,TRNAV-AAC,plus,116949865,
NC_046105.1,7410725,7410797,TRNAV-CAC,plus,116949866,
NC_046105.1,7410943,7411015,TRNAV-UAC,plus,116949867,
NC_046105.1,7411161,7411233,TRNAV-AAC,plus,116949868,
NC_046105.1,7411381,7411453,TRNAV-AAC,plus,116949869,
NC_046105.1,7411599,7411671,TRNAV-AAC,plus,116949870,
NC_046105.1,7411817,7411889,TRNAV-AAC,plus,116949871,
NC_046105.1,7412035,7412107,TRNAV-AAC,plus,116949873,
NC_046105.1,7412252,7412324,TRNAV-AAC,plus,116949874,
NC_046105.1,7412473,7412545,TRNAV-CAC,plus,116949875,
NC_046105.1,7412691,7412763,TRNAV-UAC,plus,116949876,
NC_046105.1,7412909,7412981,TRNAV-AAC,plus,116949877,
NC_046105.1,7413024,7415660,LOC116949688,minus,116949688,
NC_046105.1,7413129,7413201,TRNAV-AAC,plus,116949879,
NC_046105.1,7413347,7413419,TRNAV-AAC,plus,116949880,
NC_046105.1,7413565,7413637,TRNAV-AAC,plus,116949881,
NC_046105.1,7413783,7413855,TRNAV-UAC,plus,116949882,
NC_046105.1,7414218,7414290,TRNAV-AAC,plus,116949883,
NC_046105.1,7414436,7414508,TRNAV-CAC,plus,116949885,
NC_046105.1,7414654,7414726,TRNAV-UAC,plus,116949886,
NC_046105.1,7415089,7415161,TRNAV-AAC,plus,116949887,
NC_046105.1,7415307,7415379,TRNAV-CAC,plus,116949888,
NC_046105.1,7415525,7415597,TRNAV-AAC,plus,116949889,
NC_046105.1,7415742,7415814,TRNAV-AAC,plus,116949890,
NC_046105.1,7415960,7416032,TRNAV-CAC,plus,116949891,
NC_046105.1,7416178,7416250,TRNAV-UAC,plus,116949892,
NC_046105.1,7416613,7416685,TRNAV-AAC,plus,116949893,
NC_046105.1,7416831,7416903,TRNAV-AAC,plus,116949894,
NC_046105.1,7417049,7417121,TRNAV-CAC,plus,116949896,
NC_046105.1,7417267,7417339,TRNAV-UAC,plus,116949897,
NC_046105.1,7417485,7417557,TRNAV-AAC,plus,116949898,
NC_046105.1,7417705,7417777,TRNAV-AAC,plus,116949899,
NC_046105.1,7417923,7417995,TRNAV-AAC,plus,116949900,
NC_046105.1,7418141,7418213,TRNAV-AAC,plus,116949901,
NC_046105.1,7418359,7418431,TRNAV-AAC,plus,116949902,
NC_046105.1,7418576,7418648,TRNAV-AAC,plus,116949904,
NC_046105.1,7418796,7418868,TRNAV-CAC,plus,116949905,
NC_046105.1,7419014,7419086,TRNAV-UAC,plus,116949906,
NC_046105.1,7419232,7419304,TRNAV-AAC,plus,116949908,
NC_046105.1,7419452,7419524,TRNAV-AAC,plus,116949909,
NC_046105.1,7419888,7419960,TRNAV-AAC,plus,116949910,
NC_046105.1,7420106,7420178,TRNAV-UAC,plus,116949911,
NC_046105.1,7420541,7420613,TRNAV-AAC,plus,116949912,
NC_046105.1,7420759,7420831,TRNAV-CAC,plus,116949913,
NC_046105.1,7420977,7421049,TRNAV-UAC,plus,116949914,
NC_046105.1,7421412,7421484,TRNAV-AAC,plus,116949915,
