"Genes, NCBI Callorhinchus milii Annotation Release 101, 2021-07-11",,,,,,
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NW_024704757.1,6580740,6609081,LOC103186613,minus,103186613,
NW_024704757.1,6610293,6622508,drc3,plus,103186614,
NW_024704757.1,6622986,6630773,atpaf2,minus,103186615,
NW_024704757.1,6637179,6639282,LOC103186616,plus,103186616,
NW_024704757.1,6657700,6705949,prkcba,plus,103186617,
NW_024704757.1,6709167,6714341,(LOW CACNG2-like) LOC103186647,plus,103186647,
NW_024704757.1,6718715,6797372,LOC103186620,minus,103186620,
NW_024704757.1,6798309,6834081,rbbp6,plus,103186618,
NW_024704757.1,6860265,6902290,LOC103186648,plus,103186648,
NW_024704757.1,6903960,6918848,si:ch211-14k19.8,minus,103186649,
NW_024704757.1,6915145,6920822,ndufab1b,minus,103186621,NADH:ubiquinone oxidoreductase subunit AB1b
NW_024704757.1,6921183,6932259,palb2,minus,103186650,
NW_024704757.1,6932732,6941398,dctn5,plus,103186651,
NW_024704757.1,6943663,6944513,rasd3,plus,103186622,
NW_024704757.1,6949445,6957809,plk1,plus,103186623,
NW_024704757.1,6959156,6986568,ern2,minus,103186624,
NW_024704757.1,6991780,6999785,ubfd1,minus,103186625,
NW_024704757.1,7001189,7007105,ears2,plus,103186626,"glutamyl-tRNA synthetase 2, mitochondrial"
NW_024704757.1,7007908,7018449,LOC103186627,plus,103186627,
NW_024704757.1,7016508,7016581,trnaa-cgc,plus,121850293,
NW_024704757.1,7020293,7037251,cog7,plus,103186628,
NW_024704757.1,7038738,7047609,LOC103186630,minus,103186630,
NW_024704757.1,7053184,7061715,LOC103186631,minus,103186631,
NW_024704757.1,7054377,7054439,trnap-cgg,minus,121850310,
NW_024704757.1,7066911,7100303,usp31,plus,103186632,
NW_024704757.1,7118768,7127650,LOC103186633,plus,103186633,
NW_024704757.1,7147462,7160731,kdm8,plus,103186634,lysine (K)-specific demethylase 8
NW_024704757.1,7161899,7171151,nsmce1,minus,103186637,
NW_024704757.1,7174802,7184098,il4r.1,plus,103186635,
NW_024704757.1,7192241,7206844,LOC103186639,plus,103186639,
NW_024704757.1,7212424,7220862,LOC103186652,plus,103186652,
NW_024704757.1,7224071,7265736,pdpk1a,plus,103186641,
NW_024704757.1,7265986,7266057,trnat-ugu,plus,121850294,
NW_024704757.1,7270359,7291700,kctd5a,plus,103186640,
NW_024704757.1,7289324,7289400,trnat-cgu,plus,121850295,
NW_024704757.1,7306670,7325143,baiap3,plus,103190473,
NW_024704757.1,7325692,7328055,LOC121850268,plus,121850268,
NW_024704757.1,7329602,7334257,LOC103190471,minus,103190471,
NW_024704757.1,7344061,7394455,unkl,minus,103190472,
NW_024704757.1,7402628,7406167,h3f3d,plus,103173215,"H3 histone, family 3D"
NW_024704757.1,7406848,7409762,cunh16orf91,minus,103173214,
NW_024704757.1,7411142,7423668,top3a,plus,103191003,
NW_024704757.1,7423701,7432008,LOC103191001,minus,103191001,
NW_024704757.1,7432367,7457567,flii,plus,103191004,
NW_024704757.1,7458859,7477687,llgl1,minus,103190478,
NW_024704757.1,7481978,7495606,alkbh5,minus,103190477,
NW_024704757.1,7496617,7537541,myo15aa,minus,103190479,
NW_024704757.1,7553534,7560499,drg2,minus,103190476,
NW_024704757.1,7561142,7584269,gid4,minus,103190474,
NW_024704757.1,7586963,7590615,LOC121850267,minus,121850267,
NW_024704757.1,7596946,7600474,LOC121850269,minus,121850269,
NW_024704757.1,7602766,7621970,lcmt1,minus,103178665,
NW_024704757.1,7622964,7646350,arhgap17a,plus,103178666,
NW_024704757.1,7648251,7652126,LOC103178667,minus,103178667,
NW_024704757.1,7654784,7666224,slc5a11,minus,103178670,
NW_024704757.1,7668013,7683935,grid2ipb,minus,103178843,
NW_024704757.1,7690333,7697103,e4f1,minus,103178672,
NW_024704757.1,7697221,7698661,LOC103178671,plus,103178671,
NW_024704757.1,7699766,7702960,bricd5,plus,103178673,
NW_024704757.1,7704318,7709812,mlst8,minus,103178674,
NW_024704757.1,7710165,7720908,zgc:113333,plus,103178676,
NW_024704757.1,7721584,7723578,pld6,plus,103178675,
NW_024704757.1,7726195,7757349,LOC103178678,minus,103178678,
NW_024704757.1,7761868,7772702,LOC103178680,plus,103178680,
NW_024704757.1,7778768,7812789,usp22,minus,103178679,
NW_024704757.1,7826593,7843707,get4,minus,103178681,
NW_024704757.1,7848665,7875439,LOC103178683,minus,103178683,
NW_024704757.1,7896084,7951049,LOC103178684,minus,103178684,
NW_024704757.1,7962640,8031288,prkar1b,plus,103178686,"protein kinase, cAMP-dependent, regulatory, type I, beta"
NW_024704757.1,8050127,8079512,LOC103178687,plus,103178687,
NW_024704757.1,8177114,8178992,foxl3,minus,103174105,
NW_024704757.1,8192539,8221300,LOC103178688,minus,103178688,
NW_024704757.1,8226099,8418952,LOC103178689,plus,103178689,
NW_024704757.1,8318752,8318823,trnat-cgu,minus,121850311,
NW_024704757.1,8420008,8433749,LOC103178690,plus,103178690,
NW_024704757.1,8459155,8590537,LOC103178691,minus,103178691,
NW_024704757.1,8467025,8467096,trnas-uga,minus,121850312,
NW_024704757.1,8591135,8604474,tmem130,plus,103178692,
NW_024704757.1,8619889,8619960,trnaa-ggc,plus,121850296,
NW_024704757.1,8633011,8641638,nptx2b,minus,103178844,
NW_024704757.1,8659433,8659504,trnaa-cgc,minus,121850313,
NW_024704757.1,8704655,8764013,LOC103178693,plus,103178693,
NW_024704757.1,8768975,8778527,bri3,minus,103178694,
NW_024704757.1,8784166,8807527,tecpr1a,plus,103178696,
NW_024704757.1,8817847,8874039,lmtk2,minus,103178697,
NW_024704757.1,8899983,8904221,LOC103178698,plus,103178698,
NW_024704757.1,8917285,8920893,LOC103178699,plus,103178699,"parvalbumin, thymic-like"
NW_024704757.1,8923264,8927415,LOC103178700,plus,103178700,
NW_024704757.1,8934044,8953265,ccz1,plus,103178701,
NW_024704757.1,8954860,8971400,rsph10b,minus,103178702,
NW_024704757.1,8972662,8986485,pms2,minus,103178845,
NW_024704757.1,8986929,8991710,aimp2,plus,103178703,aminoacyl tRNA synthetase complex interacting multifunctional protein 2
NW_024704757.1,8992970,9008727,eif2ak1,minus,103178704,
NW_024704757.1,8998132,9000475,LOC103178842,plus,103178842,
NW_024704757.1,9009627,9048667,usp42,plus,103178705,
NW_024704757.1,9052790,9105623,cyth3a,minus,103178706,
NW_024704757.1,9105594,9107042,LOC121850259,minus,121850259,
NW_024704757.1,9108553,9121336,rac1a,plus,103178707,
NW_024704757.1,9123253,9139408,daglb,minus,103178708,
NW_024704757.1,9141601,9153362,kdelr2b,minus,103178846,
NW_024704757.1,9156117,9188533,LOC103178848,minus,103178848,
NW_024704757.1,9194409,9201440,LOC103178710,plus,103178710,
NW_024704757.1,9206099,9215719,mfsd13al,minus,103178712,
NW_024704757.1,9225193,9242665,cdr2a,plus,103178716,
NW_024704757.1,9245296,9276717,polr3e,minus,103178714,
NW_024704757.1,9277607,9310617,eef2k,minus,103178713,
NW_024704757.1,9310938,9311019,trnal-uag,plus,121850297,
NW_024704757.1,9313697,9329875,sdr42e2,minus,103178849,
NW_024704757.1,9332286,9358116,vwa3a,minus,103178850,
NW_024704757.1,9368767,9417121,LOC121850266,minus,121850266,
NW_024704757.1,9419678,9419813,LOC121850291,minus,121850291,
NW_024704757.1,9425319,9489064,abca3b,minus,103178851,
NW_024704757.1,9491674,9511619,ccnf,minus,103178717,
NW_024704757.1,9538432,9549182,tedc2,minus,103178718,
NW_024704757.1,9569831,9569902,trnaa-cgc,minus,121850314,
NW_024704757.1,9659590,9792900,LOC103178852,plus,103178852,
NW_024704757.1,9745462,9745533,trnaa-ggc,plus,121850298,
NW_024704757.1,9818373,9840829,LOC103178853,plus,103178853,
NW_024704757.1,9905920,9907078,LOC103178719,plus,103178719,
NW_024704757.1,9932544,10030987,LOC103178720,plus,103178720,
NW_024704757.1,10192519,10206837,LOC103178854,minus,103178854,
NW_024704757.1,10206955,10211824,LOC103178721,minus,103178721,
NW_024704757.1,10238568,10257457,tbc1d24,plus,103178722,
NW_024704757.1,10278292,10287659,atp6v0cb,plus,103178723,ATPase H+ transporting V0 subunit cb
NW_024704757.1,10293235,10304746,trap1,minus,103178724,
NW_024704757.1,10310318,10366332,crebbpb,minus,103178725,
NW_024704757.1,10381770,10436499,adcy9,minus,103178726,
NW_024704757.1,10445851,10479744,srl,minus,103178727,
NW_024704757.1,10483137,10491987,tfap4,minus,103178728,
NW_024704757.1,10509810,10525568,LOC103178729,plus,103178729,
NW_024704757.1,10531658,10536199,pam16,minus,103178730,
NW_024704757.1,10539190,10603799,capn15,minus,103178731,
NW_024704757.1,10649644,10652741,LOC103178732,plus,103178732,
NW_024704757.1,10658853,10667540,amdhd2,minus,103178733,
NW_024704757.1,10667676,10683570,slx4,plus,103178734,
NW_024704757.1,10686746,10701661,rhot2,minus,103178735,
NW_024704757.1,10701849,10717651,dxo,plus,103178737,decapping exoribonuclease
NW_024704757.1,10704740,10709586,LOC103178736,minus,103178736,
NW_024704757.1,10718387,10726452,LOC103178738,minus,103178738,
NW_024704757.1,10728206,10733243,anks4b,plus,103178739,
NW_024704757.1,10733262,10740985,crym,minus,103178740,"crystallin, mu"
NW_024704757.1,10741479,10749909,si:ch211-256e16.3,plus,103178741,
NW_024704757.1,10751001,10753783,LOC103178742,minus,103178742,
NW_024704757.1,10755437,10765182,LOC103178744,plus,103178744,"cytochrome b-c1 complex subunit 2, mitochondrial"
NW_024704757.1,10766730,10768098,LOC103178743,minus,103178743,
NW_024704757.1,10770229,10774987,cunh8orf33,plus,103178745,
NW_024704757.1,10776772,10801317,LOC103178746,minus,103178746,
NW_024704757.1,10801640,10810808,anks3,plus,103178748,
NW_024704757.1,10814989,10868122,LOC103178750,minus,103178750,
NW_024704757.1,10844129,10855380,vasnb,plus,103178749,
NW_024704757.1,10872158,10882124,LOC103178751,plus,103178751,
NW_024704757.1,10884624,10889574,LOC103178752,minus,103178752,
NW_024704757.1,10888938,10897347,LOC121850275,plus,121850275,
NW_024704757.1,10893894,10925665,LOC103178753,plus,103178753,
NW_024704757.1,10928017,10941573,telo2,minus,103178754,
NW_024704757.1,10942589,10954438,LOC103178755,plus,103178755,
NW_024704757.1,10955664,10965574,nme4,minus,103178756,
NW_024704757.1,10970014,11013670,xpo6,minus,103178758,
NW_024704757.1,11009631,11021140,sbk1,plus,103178757,
NW_024704757.1,11041926,11054961,LOC103178760,plus,103178760,
NW_024704757.1,11058281,11081871,nlrc3,plus,103178763,
NW_024704757.1,11081895,11118566,ift140,minus,103178762,
NW_024704757.1,11091277,11105911,tmem204,plus,103178761,
NW_024704757.1,11120286,11125006,decr2,plus,103178764,
NW_024704757.1,11126047,11156077,rab11fip3,plus,103178855,
NW_024704757.1,11156195,11162879,cluap1,minus,103178765,
NW_024704757.1,11162545,11162621,trnaa-ggc,minus,121850316,
NW_024704757.1,11166031,11170686,mcrip2,plus,103178766,MAPK regulated corepressor interacting protein 2
NW_024704757.1,11171675,11181770,LOC103178856,minus,103178856,
NW_024704757.1,11187764,11235787,dnah3,plus,103178857,
NW_024704757.1,11236397,11241676,LOC103178767,minus,103178767,
NW_024704757.1,11240979,11252149,dcun1d3,plus,103178769,
NW_024704757.1,11252414,11291767,mrtfba,minus,103178770,
NW_024704757.1,11315189,11329021,ercc4,minus,103178771,
NW_024704757.1,11415393,11437405,LOC103178772,minus,103178772,
NW_024704757.1,11444044,11523475,shisa9a,minus,103178773,
NW_024704757.1,11454780,11454851,trnae-cuc,minus,121850317,
NW_024704757.1,11548154,11600396,cpped1,plus,103178774,
NW_024704757.1,11577679,11577751,trnat-cgu,plus,121850299,
NW_024704757.1,11580801,11580872,trnav-cac,minus,121850318,
NW_024704757.1,11606689,11741994,snx29,minus,103178775,
NW_024704757.1,11745619,11754917,LOC103178859,minus,103178859,
NW_024704757.1,11758187,11759315,LOC103178776,minus,103178776,
NW_024704757.1,11764479,11782494,LOC103178777,plus,103178777,
NW_024704757.1,11783650,11792449,rsl1d1,plus,103178779,
NW_024704757.1,11798240,11802868,si:dkeyp-72e1.6,plus,103178781,
NW_024704757.1,11805328,11817998,rrn3,plus,103178782,
NW_024704757.1,11818955,11825998,ntan1,plus,103178783,
NW_024704757.1,11826886,11851831,pdxdc1,minus,103178784,
NW_024704757.1,11845074,11845147,trnal-cag,plus,121850300,
NW_024704757.1,11854496,11858013,mpv17l,plus,103178785,
NW_024704757.1,11863922,11877295,bmerb1,plus,103178786,
NW_024704757.1,11877338,11908234,marf1,minus,103178788,
NW_024704757.1,11908449,11930357,nde1,plus,103178789,
NW_024704757.1,11932686,11999961,myh11b,minus,103178790,
NW_024704757.1,12004655,12008851,cep20,minus,103178791,
NW_024704757.1,12010906,12037504,abcc1,plus,103178792,
NW_024704757.1,12039370,12062104,nomo,plus,103178793,
NW_024704757.1,12266294,12359989,xylt1,plus,103178860,
NW_024704757.1,12490918,12496125,rps15a,minus,103178796,
NW_024704757.1,12496294,12500765,LOC103178797,plus,103178797,
NW_024704757.1,12501979,12511434,arl6ip1,minus,103178798,ADP-ribosylation factor-like 6 interacting protein 1
NW_024704757.1,12513120,12563702,smg1,minus,103178861,
NW_024704757.1,12597907,12609937,clec19a,minus,103178799,
NW_024704757.1,12614854,12637142,syt17,minus,103178800,
NW_024704757.1,12646677,12650027,LOC103178802,minus,103178802,
NW_024704757.1,12654223,12668815,notum2,minus,103178801,
NW_024704757.1,12674594,12679545,coq7,minus,103178803,
NW_024704757.1,12680833,12693931,tmc4,minus,103178807,
NW_024704757.1,12693943,12737873,tmc5,plus,103178806,
NW_024704757.1,12738631,12745980,gde1,minus,103178805,
NW_024704757.1,12746663,12760910,LOC103178808,plus,103178808,
NW_024704757.1,12762126,12798798,vps35l,plus,103178810,
NW_024704757.1,12799393,12811072,LOC103178809,minus,103178809,
NW_024704757.1,12810723,12840689,iqck,plus,103178813,
NW_024704757.1,12831177,12841409,gprc5ba,minus,103178811,
NW_024704757.1,12877708,12895442,gpr139,minus,103178862,
NW_024704757.1,12957466,12966628,LOC103178863,minus,103178863,
NW_024704757.1,12969129,12977401,pdia2,minus,103178816,
NW_024704757.1,12981046,13010227,arhgdig,minus,103178814,Rho GDP dissociation inhibitor (GDI) gamma
NW_024704757.1,13040734,13073375,rgs11,plus,103178817,
NW_024704757.1,13081288,13096467,pgap6,minus,103178818,
NW_024704757.1,13104089,13104928,LOC121850276,plus,121850276,
NW_024704757.1,13123258,13143698,clcn7,minus,103178819,
NW_024704757.1,13147080,13153538,dnase1,plus,103178822,
NW_024704757.1,13153830,13159531,eci1,minus,103178821,
NW_024704757.1,13163693,13166726,LOC103178820,plus,103178820,
NW_024704757.1,13171128,13185327,LOC121850277,plus,121850277,
NW_024704757.1,13191845,13218275,carhsp1,plus,103178824,
NW_024704757.1,13221063,13229142,pmm2,minus,103178826,
NW_024704757.1,13229384,13231717,tmem186,plus,103178827,
NW_024704757.1,13232841,13277351,abat,minus,103178828,
NW_024704757.1,13281591,13291796,mettl22,minus,103178829,
NW_024704757.1,13300078,13313181,(TMEM114-like) LOC103178830,plus,103178830,
NW_024704757.1,13509067,14152012,rbfox1,minus,103178832,
NW_024704757.1,13722982,13723053,trnaa-ugc,minus,121850319,
NW_024704757.1,14058118,14058189,trnam-cau,minus,121850320,
NW_024704757.1,14206200,14206272,trnal-caa,plus,121850301,
NW_024704757.1,14348175,14354406,zgc:153896,plus,103178834,
NW_024704757.1,14356629,14363401,eef2kmt,plus,103178835,
NW_024704757.1,14363863,14372577,alg1,minus,103178836,
NW_024704757.1,14375861,14383721,cunh16orf89,plus,103178837,
NW_024704757.1,14384219,14411426,flr,minus,103178839,
NW_024704757.1,14418309,14421671,si:ch211-76l23.4,plus,121850282,
NW_024704757.1,14488099,14519721,gsg1l,plus,103178840,
NW_024704757.1,14547771,14578910,katnip,plus,103188420,
NW_024704757.1,14554263,14554334,trnav-uac,plus,121850302,
NW_024704757.1,14579101,14589190,fam234a,minus,103188415,
NW_024704757.1,14589546,14604039,luc7l,plus,103188414,
NW_024704757.1,14609560,14609632,trnaa-cgc,minus,121850321,
NW_024704757.1,14618562,14623746,cygb,plus,103188413,cytoglobin
NW_024704757.1,14631090,14632455,LOC103188412,minus,103188412,hemoglobin subunit beta-like
NW_024704757.1,14639291,14640598,LOC103188411,minus,103188411,hemoglobin subunit alpha-like
NW_024704757.1,14654492,14663478,LOC121850272,minus,121850272,
NW_024704757.1,14662719,14750911,rhbdf1a,plus,103188409,
NW_024704757.1,14757698,14760482,aanat2,minus,103188407,arylalkylamine N-acetyltransferase 2
NW_024704757.1,14838123,14848529,foxj1b,minus,103188406,
NW_024704757.1,14859062,14888796,LOC103188405,minus,103188405,
NW_024704757.1,14890618,14890689,trnav-cac,minus,121850322,
NW_024704757.1,14896692,14909944,LOC103188404,plus,103188404,
NW_024704757.1,14950571,14967084,LOC103188399,minus,103188399,
NW_024704757.1,14967943,14969499,LOC121850262,minus,121850262,
NW_024704757.1,14972649,14982869,cdip1,plus,103188400,
NW_024704757.1,14983656,14985809,polr3k,minus,121850280,
NW_024704757.1,14986201,14990193,snrnp25,plus,103188402,
NW_024704757.1,14990245,14990316,trnav-uac,plus,121850304,
NW_024704757.1,14991499,14995188,LOC103188403,plus,103188403,
NW_024704757.1,15020214,15028178,LOC103188419,plus,103188419,
NW_024704757.1,15029770,15035285,LOC103188418,plus,103188418,
NW_024704757.1,15037142,15037215,trnaa-cgc,plus,121850305,
NW_024704757.1,15040609,15066614,LOC103188398,plus,103188398,
NW_024704757.1,15069432,15077821,LOC103188397,plus,103188397,
NW_024704757.1,15078424,15104009,rab40c,minus,103188396,
NW_024704757.1,15113701,15125411,pigq,minus,103188394,
NW_024704757.1,15184944,15185017,trnaa-cgc,minus,121850323,
NW_024704757.1,15207262,15228626,metrn,plus,103188393,
NW_024704757.1,15312894,15316854,mrps34,minus,103188391,
NW_024704757.1,15320968,15327928,LOC103190669,minus,103190669,
NW_024704757.1,15323887,15331753,LOC103190668,plus,103190668,
NW_024704757.1,15365645,15377689,pemt,plus,103190670,
NW_024704757.1,15393279,15395020,rasd1,plus,103186824,
NW_024704757.1,15399211,15400168,med9,minus,103186825,
NW_024704757.1,15419306,15431637,LOC103186826,plus,103186826,
NW_024704757.1,15441740,15448989,lfng,minus,103186827,
NW_024704757.1,15534679,15539892,grifin,plus,103186829,
NW_024704757.1,15547448,15548764,LOC103186882,plus,103186882,
NW_024704757.1,15578520,15621971,ttyh3,minus,103186830,tweety family member 3
NW_024704757.1,15624995,15653581,si:dkey-26i13.8,minus,103186831,
NW_024704757.1,15656986,15670526,eif3ba,minus,103186833,
NW_024704757.1,15670868,15680650,brat1,plus,103186832,
NW_024704757.1,15682153,15696707,LOC103186835,plus,103186835,
NW_024704757.1,15698833,15712269,znf598,minus,103186836,
NW_024704757.1,15714456,15725484,syngr3a,minus,103186837,
