"Genes, NCBI Chrysemys picta Annotation Release 103, 2021-08-10"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NW_024885855.1,4210148,4220455,KCTD17,minus,101930754,
NW_024885855.1,4223388,4227447,MPST,minus,101953929,
NW_024885855.1,4232614,4239229,TST,plus,101953634,
NW_024885855.1,4239333,4246537,TEX33,plus,101953344,
NW_024885855.1,4254616,4288810,CSF2RB,minus,101952438,
NW_024885855.1,4290137,4303343,LOC122172495,plus,122172495,
NW_024885855.1,4306179,4324794,LOC122172496,plus,122172496,
NW_024885855.1,4345575,4366898,LOC101950803,plus,101950803,
NW_024885855.1,4372088,4394678,LOC103307570,plus,103307570,
NW_024885855.1,4378060,4379201,LOC122172499,minus,122172499,
NW_024885855.1,4401267,4433191,LOC101950528,plus,101950528,
NW_024885855.1,4434471,4451576,NCF4,minus,101952168,
NW_024885855.1,4486463,4494857,PVALB,plus,101951712,
NW_024885855.1,4504788,4515382,IFT27,plus,101950621,
NW_024885855.1,4536424,4603042,CACNG2,plus,101949772,
NW_024885855.1,4680310,4876609,RBFOX2,plus,101952343,
NW_024885855.1,4901783,4906115,LOC122172503,minus,122172503,
NW_024885855.1,4908886,4922371,LOC101952072,minus,101952072,
NW_024885855.1,4947814,4961357,MB,plus,101951810,
NW_024885855.1,4960567,4965760,LOC122172500,minus,122172500,
NW_024885855.1,4999692,5032306,RASD2,minus,101951533,
NW_024885855.1,5097640,5112744,MCM5,minus,101951254,
NW_024885855.1,5121078,5130407,HMOX1,minus,101950994,
NW_024885855.1,5156904,5183897,TOM1,minus,101950322,
NW_024885855.1,5187457,5211973,HMGXB4,minus,101949504,
NW_024885855.1,5383700,5421914,ISX,minus,112058753,
NW_024885855.1,6004804,6369972,LARGE1,plus,101949235,
NW_024885855.1,6416184,6420929,LOC101932529,minus,101932529,
NW_024885855.1,6488850,6763108,SYN3,plus,101948972,
NW_024885855.1,6591020,6644942,TIMP3,minus,101948699,
NW_024885855.1,6780414,6783049,FBXO7,minus,101932257,
NW_024885855.1,6783158,6790667,LOC101948504,plus,101948504,
NW_024885855.1,6833607,6857590,BPIFC,plus,103307569,
NW_024885855.1,6859749,6877069,RTCB,plus,101948221,
NW_024885855.1,6885175,6957895,PRDM4,plus,101947953,
NW_024885855.1,6913075,6914554,ASCL4,minus,101931981,
NW_024885855.1,6961185,6997138,PWP1,minus,101947693,
NW_024885855.1,7000245,7291211,BTBD11,minus,101946695,
NW_024885855.1,7025476,7027977,LOC122172501,plus,122172501,
NW_024885855.1,7394706,7469990,CRY1,minus,101946418,
NW_024885855.1,7472644,7475891,LOC101946226,plus,101946226,
NW_024885855.1,7479764,7489370,MTERF2,plus,101945579,
NW_024885855.1,7500605,7537345,TMEM263,minus,101945123,
NW_024885855.1,7591722,7598240,LOC101944922,minus,101944922,
NW_024885855.1,7604163,7663196,RIC8B,minus,101944309,
NW_024885855.1,7670346,7807163,RFX4,minus,101943504,
NW_024885855.1,7826497,7954740,POLR3B,minus,101943231,
NW_024885855.1,7961218,7988840,TCP11L2,minus,101942212,
NW_024885855.1,8004819,8017195,CKAP4,plus,101941946,
NW_024885855.1,8064995,8128766,NUAK1,plus,101941688,
NW_024885855.1,8466042,8488540,LOC101941404,minus,101941404,
NW_024885855.1,8512218,8596081,APPL2,plus,101939945,
NW_024885855.1,8576047,8636737,WASHC4,minus,101940939,
NW_024885855.1,8662370,8731281,ALDH1L2,plus,101938032,
NW_024885855.1,8732659,8744812,NOPCHAP1,minus,101939020,
NW_024885855.1,8747440,8850770,SLC41A2,plus,101939283,
NW_024885855.1,8880371,9017252,CHST11,minus,101937092,
