"Genes, NCBI Danio rerio Annotation Release 106, 2017-06-26",,,,,,
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_007114.7,2201264,2209505,LOC799889,minus,799889,
NC_007114.7,2257704,2258854,LOC566574,minus,566574,
NC_007114.7,2281659,2282684,LOC100148925,plus,100148925,
NC_007114.7,2327226,2331392,LOC110437719,minus,110437719,
NC_007114.7,2340235,2352742,LOC100000417,minus,100000417,
NC_007114.7,2357266,2366224,LOC100000504,minus,100000504,
NC_007114.7,2384463,2388027,LOC566064,minus,566064,
NC_007114.7,2405556,2435588,LOC100330866,minus,100330866,
NC_007114.7,2437249,2447097,LOC100331068,minus,100331068,
NC_007114.7,2452393,2454000,LOC103909249,minus,103909249,
NC_007114.7,2490439,2492741,LOC110438797,minus,110438797,
NC_007114.7,2507867,2512285,LOC108182767,minus,108182767,
NC_007114.7,2541713,2546432,LOC100331359,minus,100331359,
NC_007114.7,2571823,2594045,si:dkey-217f16.5,minus,100001019,
NC_007114.7,2600990,2623170,si:dkey-217f16.6,minus,101882473,
NC_007114.7,2651842,2659790,LOC100330075,plus,100330075,
NC_007114.7,2665041,2679124,LOC100330007,plus,100330007,
NC_007114.7,2684353,2687154,LOC110439323,minus,110439323,
NC_007114.7,2693837,2750425,LOC100329848,plus,100329848,
NC_007114.7,2701208,2704017,LOC110439324,plus,110439324,
NC_007114.7,2756273,2762453,LOC100329772,plus,100329772,
NC_007114.7,2774891,2816286,LOC101882729,plus,101882729,
NC_007114.7,2825674,2851633,LOC110438806,plus,110438806,
NC_007114.7,2892654,2898176,LOC110438807,plus,110438807,
NC_007114.7,2903303,2920420,LOC101883670,plus,101883670,
NC_007114.7,2929026,2931792,LOC108182911,plus,108182911,
NC_007114.7,2961201,2961869,LOC108179113,plus,108179113,
NC_007114.7,2971881,2979043,LOC571124,plus,571124,
NC_007114.7,3016407,3019919,zgc:172090,minus,565611,zgc:172090
NC_007114.7,3022019,3025317,LOC100007517,plus,100007517,
NC_007114.7,3066724,3069390,LOC108179126,plus,108179126,
NC_007114.7,3069394,3074895,LOC101883796,minus,101883796,
NC_007114.7,3098638,3100324,zgc:122993,plus,553382,
NC_007114.7,3111417,3114312,si:dkey-30g5.1,plus,791501,
NC_007114.7,3126024,3140735,LOC100007467,plus,100007467,
NC_007114.7,3169085,3183941,LOC792450,minus,792450,
NC_007114.7,3199871,3214476,LOC792939,minus,792939,
NC_007114.7,3219729,3251746,LOC793010,minus,793010,
NC_007114.7,3267167,3269877,LOC101883403,minus,101883403,
NC_007114.7,3289423,3304463,LOC103910188,minus,103910188,
NC_007114.7,3312986,3332522,tmem184bb,minus,792833,
NC_007114.7,3339206,3372176,si:dkey-46g23.1,minus,793145,
NC_007114.7,3386221,3401714,si:dkey-46g23.2,minus,793100,
NC_007114.7,3402225,3413669,zgc:171446,minus,100136837,zgc:171446
NC_007114.7,3415923,3428938,zgc:171445,minus,793035,zgc:171445
NC_007114.7,3432960,3448095,si:dkey-46g23.5,minus,562067,si:dkey-46g23.5
NC_007114.7,3449598,3465699,zgc:165453,plus,566238,
NC_007114.7,3469654,3481765,zgc:171426,plus,100137103,
NC_007114.7,3489015,3511405,zmp:0000000896,minus,793342,
NC_007114.7,3513114,3528279,cdc42ep1b,plus,100007808,CDC42 effector protein (Rho GTPase binding) 1b
NC_007114.7,3538737,3551657,LOC101884245,plus,101884245,
NC_007114.7,3556372,3578996,LOC103910189,plus,103910189,
NC_007114.7,3589170,3603709,LOC100007754,plus,100007754,
NC_007114.7,3610140,3634852,pick1,plus,768194,protein interacting with prkca 1
NC_007114.7,3641882,3641954,trnar-ccu,plus,108182936,
NC_007114.7,3642139,3670719,plbd1,plus,569736,phospholipase B domain containing 1
NC_007114.7,3677396,3679736,LOC100329579,minus,100329579,
NC_007114.7,3681116,3686491,art4,plus,555597,ADP-ribosyltransferase 4 (Dombrock blood group)
NC_007114.7,3693721,3694691,LOC101884769,plus,101884769,
NC_007114.7,3701456,3710408,LOC101884509,minus,101884509,
NC_007114.7,3718440,3734043,LOC100007727,minus,100007727,
NC_007114.7,3740729,3742403,LOC108182926,plus,108182926,
NC_007114.7,3765522,3798891,gucy2c,minus,572052,
NC_007114.7,3810679,4999562,LOC100007686,plus,100007686,
NC_007114.7,3934438,3939845,LOC101883092,minus,101883092,
NC_007114.7,3992942,4004667,LOC101883028,plus,101883028,
NC_007114.7,4088397,4094514,LOC110439322,minus,110439322,
NC_007114.7,4098201,4101361,LOC110439326,minus,110439326,
NC_007114.7,4112653,4115458,LOC110437776,plus,110437776,
NC_007114.7,4131381,4157417,LOC110437770,minus,110437770,
NC_007114.7,4194979,4200255,LOC110439325,plus,110439325,
NC_007114.7,4237925,4255974,si:dkey-175d9.2,minus,559062,
NC_007114.7,4266244,4271340,si:dkey-73p2.1,plus,558785,
NC_007114.7,4294621,4306204,si:ch211-131e11.19,minus,100000683,
NC_007114.7,4319767,4320396,LOC108182930,plus,108182930,
NC_007114.7,4337390,4351047,LOC100149234,plus,100149234,
NC_007114.7,4421656,4426373,LOC101882166,plus,101882166,
NC_007114.7,4443292,4456059,trim35-3,minus,100003935,
NC_007114.7,4458378,4501052,zgc:162198,minus,100003994,
NC_007114.7,4502125,4530195,rangap1a,plus,767677,RAN GTPase activating protein 1a
NC_007114.7,4535601,4552620,ftr43,minus,553628,
NC_007114.7,4553927,4575592,ftr50,minus,100137114,
NC_007114.7,4565989,4574372,LOC100330744,minus,100330744,
NC_007114.7,4576711,4581230,ftr46,minus,100001445,
NC_007114.7,4585350,4596013,LOC100001589,minus,100001589,
NC_007114.7,4601636,4612022,LOC571488,minus,571488,
NC_007114.7,4644028,4663602,slc25a38a,minus,767662,"solute carrier family 25, member 38a"
NC_007114.7,4667157,4671934,LOC100331639,minus,100331639,
NC_007114.7,4770547,4786451,LOC108182924,plus,108182924,
NC_007114.7,4815921,4837573,LOC100332761,minus,100332761,
NC_007114.7,4890434,4923553,LOC101885874,minus,101885874,
NC_007114.7,5004833,5016297,csdc2b,minus,557375,
NC_007114.7,5019502,5030089,polr3h,minus,436749,polymerase (RNA) III (DNA directed) polypeptide H
NC_007114.7,5034986,5044946,LOC100007655,plus,100007655,
NC_007114.7,5052822,5067626,tefb,minus,553686,thyrotrophic embryonic factor b
NC_007114.7,5083177,5109575,LOC101886663,plus,101886663,
NC_007114.7,5127744,5228183,myh9b,minus,561431,
NC_007114.7,5249754,5262645,LOC101886256,minus,101886256,
NC_007114.7,5265101,5276996,txn2,minus,402938,thioredoxin 2
NC_007114.7,5265910,5266683,LOC108182791,plus,108182791,
NC_007114.7,5300898,5311848,LOC101886875,plus,101886875,
NC_007114.7,5319585,5327139,LOC103910192,plus,103910192,
NC_007114.7,5331411,5345857,LOC100535144,plus,100535144,
NC_007114.7,5349392,5361974,si:ch73-106l15.3,minus,103908634,
NC_007114.7,5365637,5393897,si:ch73-106l15.2,minus,100333005,
NC_007114.7,5403848,5413019,vmo1a,minus,793369,vitelline membrane outer layer 1 homolog a
NC_007114.7,5420406,5433392,trim35-7,minus,553726,tripartite motif containing 35-7
NC_007114.7,5455157,5456779,LOC101885345,minus,101885345,
NC_007114.7,5464929,5467529,LOC103910193,plus,103910193,
NC_007114.7,5468810,5469858,LOC103910194,minus,103910194,
NC_007114.7,5478963,5484738,LOC103910196,minus,103910196,
NC_007114.7,5499104,5507726,LOC794452,plus,794452,
NC_007114.7,5507540,5509261,LOC108182769,plus,108182769,
NC_007114.7,5515329,5523026,si:ch73-264i18.3,minus,101886585,
NC_007114.7,5526085,5530030,LOC101886621,minus,101886621,
NC_007114.7,5538453,5555500,trim35-31,minus,560122,tripartite motif containing 35-31
NC_007114.7,5574291,5613871,si:ch211-106h11.3,plus,497580,
NC_007114.7,5619056,5644059,ddx39ab,minus,406249,DEAD (Asp-Glu-Ala-Asp) box polypeptide 39Ab
NC_007114.7,5646727,5667420,si:ch211-106h11.1,minus,559987,
NC_007114.7,5711141,5750500,engl,minus,100535410,
NC_007114.7,5778498,5875112,pkn1b,minus,100007897,protein kinase N1b
NC_007114.7,5885771,5964413,wu:fb95e10,minus,568650,
NC_007114.7,5991499,6035612,mcoln1b,minus,795916,
NC_007114.7,6036758,6038566,LOC108182866,plus,108182866,
NC_007114.7,6046905,6051161,LOC100333474,minus,100333474,
NC_007114.7,6059074,6096354,LOC100333266,minus,100333266,
NC_007114.7,6122049,6128784,LOC110438970,minus,110438970,
NC_007114.7,6144124,6150477,LOC110438722,minus,110438722,
NC_007114.7,6180920,6192591,si:ch73-144l3.1,minus,100331368,
NC_007114.7,6203441,6212007,LOC101883013,minus,101883013,
NC_007114.7,6225599,6240277,LOC103910198,minus,103910198,
NC_007114.7,6252374,6283351,LOC100334219,minus,100334219,
NC_007114.7,6291664,6312042,si:ch211-12p12.2,plus,558611,
NC_007114.7,6325895,6350744,zgc:136767,plus,678620,zgc:136767
NC_007114.7,6360718,6373684,LOC558300,plus,558300,
NC_007114.7,6379772,6417318,jpt1b,minus,402906,Jupiter microtubule associated homolog 1b
NC_007114.7,6423274,6441683,sumo2b,minus,445027,small ubiquitin-like modifier 2b
NC_007114.7,6443994,6477769,nup85,plus,445231,nucleoporin 85
NC_007114.7,6491715,6519694,si:ch73-157i16.3,minus,100334661,
NC_007114.7,6521114,6529637,LOC101882642,minus,101882642,
NC_007114.7,6548604,6554020,LOC103910200,minus,103910200,
NC_007114.7,6558005,6598249,LOC101882579,minus,101882579,
NC_007114.7,6588703,6589586,LOC110438976,plus,110438976,
NC_007114.7,6600294,6608342,si:ch73-59f11.3,minus,107988036,si:ch73-59f11.3
NC_007114.7,6639788,6668176,cygb1,plus,246090,cytoglobin 1
NC_007114.7,6680003,6686751,prcd,plus,101885756,
NC_007114.7,6692510,6719307,atg4db,minus,100329304,
NC_007114.7,6720856,6808676,mast1b,minus,796144,
NC_007114.7,6839605,6854628,LOC101882111,minus,101882111,
NC_007114.7,6860174,6864929,LOC110439327,minus,110439327,
NC_007114.7,6865409,6868121,LOC100536746,minus,100536746,
NC_007114.7,6874489,6886773,LOC101882201,minus,101882201,
NC_007114.7,6894595,6915162,LOC101882267,minus,101882267,
NC_007114.7,6911277,6944027,LOC108182795,minus,108182795,
NC_007114.7,6938866,6989241,LOC101882402,minus,101882402,
NC_007114.7,6947003,6989242,LOC110439330,minus,110439330,
NC_007114.7,6961717,6974905,LOC110439329,minus,110439329,
NC_007114.7,6979152,6989299,LOC101884473,minus,101884473,
NC_007114.7,6993003,7075405,LOC110437722,minus,110437722,
NC_007114.7,7000473,7008421,LOC797319,plus,797319,
NC_007114.7,7004493,7005890,LOC110439332,minus,110439332,
NC_007114.7,7013441,7027781,LOC101882703,plus,101882703,
NC_007114.7,7035913,7042626,LOC101884528,plus,101884528,
NC_007114.7,7081010,7120288,LOC110438587,minus,110438587,
NC_007114.7,7098687,7171849,LOC560099,minus,560099,
NC_007114.7,7177258,7191584,LOC101884089,minus,101884089,
NC_007114.7,7212431,7237694,LOC100002283,minus,100002283,
NC_007114.7,7244448,7247095,LOC101884644,minus,101884644,
NC_007114.7,7262372,7271258,zgc:113102,minus,503754,
NC_007114.7,7276432,7283867,zgc:173577,minus,792293,zgc:173577
NC_007114.7,7292049,7294598,LOC110439328,minus,110439328,
NC_007114.7,7295242,7315895,zgc:113443,minus,777726,zgc:113443
NC_007114.7,7335102,7343554,LOC100538333,minus,100538333,
NC_007114.7,7351006,7357642,LOC101886187,minus,101886187,
NC_007114.7,7366297,7389856,zgc:158517,minus,798338,
NC_007114.7,7395157,7405452,zgc:173517,minus,798270,zgc:173517
NC_007114.7,7415169,7432180,LOC100334873,minus,100334873,
NC_007114.7,7434678,7456813,LOC100534733,minus,100534733,
NC_007114.7,7455020,7455548,LOC110439333,plus,110439333,
NC_007114.7,7463058,7475450,LOC100538208,minus,100538208,
NC_007114.7,7479612,7487545,zgc:136308,minus,692274,zgc:136308
NC_007114.7,7493393,7506599,LOC798120,minus,798120,
NC_007114.7,7509318,7538361,znf1001,minus,798047,zinc finger protein 1001
NC_007114.7,7528889,7536187,LOC100331003,minus,100331003,
NC_007114.7,7544796,7550444,zgc:174623,minus,100003410,zgc:174623
NC_007114.7,7557655,7570304,LOC110439331,minus,110439331,
NC_007114.7,7588767,7595443,LOC100148648,minus,100148648,
NC_007114.7,7608962,7639107,zgc:109949,plus,553764,zgc:109949
NC_007114.7,7654409,7656059,junbb,minus,336038,jun B proto-oncogene b
NC_007114.7,7763056,7819809,hook2,plus,394086,hook microtubule-tethering protein 2
NC_007114.7,7822930,7840686,si:ch73-152o7.1,plus,560758,
NC_007114.7,7839880,7897285,ubn2b,minus,561642,ubinuclein 2b
NC_007114.7,7872167,7872485,LOC110439335,plus,110439335,
NC_007114.7,7904390,7912661,trim35-21,minus,561579,tripartite motif containing 35-21
NC_007114.7,7919820,7940706,trim35-25,minus,561511,
NC_007114.7,7929333,7933325,LOC110439334,plus,110439334,
NC_007114.7,7943202,7948799,trim35-24,minus,557392,tripartite motif containing 35-24
NC_007114.7,7952790,7961226,trim35-23,minus,561453,tripartite motif containing 35-23
NC_007114.7,7964606,7974028,trim35-22,minus,561381,tripartite motif containing 35-22
NC_007114.7,7987036,7998009,si:ch211-175l6.2,minus,561314,
NC_007114.7,8006277,8027936,si:ch211-175l6.1,minus,561253,
NC_007114.7,8031105,8035554,trim35-19,minus,562814,tripartite motif containing 35-19
NC_007114.7,8041600,8050444,LOC103910202,minus,103910202,
NC_007114.7,8050465,8051091,LOC110438821,plus,110438821,
NC_007114.7,8109782,8110968,LOC108182771,minus,108182771,
NC_007114.7,8121634,8122432,si:ch211-51i16.1,minus,100334237,
NC_007114.7,8138490,8139357,LOC108182773,minus,108182773,
NC_007114.7,8143456,8144620,LOC108182772,minus,108182772,
NC_007114.7,8158567,8159905,LOC110438591,minus,110438591,
NC_007114.7,8171093,8178297,LOC100537553,minus,100537553,
NC_007114.7,8187722,8190519,LOC100537504,minus,100537504,
NC_007114.7,8198232,8199659,LOC101882466,minus,101882466,
NC_007114.7,8214006,8215171,LOC101882480,minus,101882480,
NC_007114.7,8229473,8246315,cyp2k22,minus,393204,"cytochrome P450, family 2, subfamily K, polypeptide 22"
NC_007114.7,8256231,8285123,trim35-9,minus,541547,tripartite motif containing 35-9
NC_007114.7,8261132,8272582,cyp2k31,minus,100001426,
NC_007114.7,8290355,8297302,trim35-10,plus,799678,
NC_007114.7,8313756,8644813,rbfox3b,minus,559412,
NC_007114.7,8503995,8510201,sim2,minus,114450,single-minded family bHLH transcription factor 2
NC_007114.7,8759320,8765261,LOC100535316,minus,100535316,
NC_007114.7,8784178,8784249,trnap-ugg,minus,108183135,
NC_007114.7,8785769,8785840,trnap-ugg,minus,108183136,
NC_007114.7,8786862,8786933,trnap-agg,minus,108183137,
NC_007114.7,8788362,8788433,trnap-ugg,minus,108183138,
NC_007114.7,8794582,8794653,trnap-cgg,minus,108183139,
NC_007114.7,8794953,8795024,trnap-agg,minus,108183140,
NC_007114.7,8796455,8796526,trnap-ugg,minus,108183142,
NC_007114.7,8799582,8799653,trnap-cgg,minus,108183143,
NC_007114.7,8802043,8802114,trnap-ugg,minus,108183144,
NC_007114.7,8802414,8802485,trnap-agg,minus,108183145,
NC_007114.7,8803639,8803710,trnap-ugg,minus,108183146,
NC_007114.7,8817394,8825204,LOC100334716,minus,100334716,
NC_007114.7,8827159,8837007,si:ch211-209n20.1,plus,100322630,
NC_007114.7,8847626,8850004,LOC101886433,plus,101886433,
NC_007114.7,8859018,8864113,LOC108182798,plus,108182798,
NC_007114.7,8864493,8865097,LOC110438990,minus,110438990,
NC_007114.7,8875017,8876297,LOC108182870,plus,108182870,
NC_007114.7,8895160,8895231,trnap-agg,plus,108183047,
NC_007114.7,8896183,8896254,trnap-agg,plus,108183158,
NC_007114.7,8896664,8896735,trnap-ugg,plus,108183265,
NC_007114.7,8897231,8897302,trnap-ugg,plus,108183276,
NC_007114.7,8897711,8897782,trnap-cgg,plus,108182942,
NC_007114.7,8898260,8898331,trnap-agg,plus,108182953,
NC_007114.7,8899292,8899363,trnap-agg,plus,108182964,
NC_007114.7,8900932,8917963,LOC101886524,plus,101886524,
NC_007114.7,8905848,8905929,trnal-aag,plus,108182975,
NC_007114.7,8906471,8906552,trnal-aag,plus,108182986,
NC_007114.7,8906756,8906837,trnal-uag,plus,108182997,
NC_007114.7,8907499,8907580,trnal-aag,plus,108183008,
NC_007114.7,8907784,8907865,trnal-aag,plus,108183019,
NC_007114.7,8908527,8908608,trnal-aag,plus,108183030,
NC_007114.7,8908812,8908893,trnal-aag,plus,108183041,
NC_007114.7,8909544,8909625,trnal-aag,plus,108183053,
NC_007114.7,8909829,8909910,trnal-uag,plus,108183064,
NC_007114.7,8910572,8910653,trnal-aag,plus,108183075,
NC_007114.7,8910845,8910926,trnal-uag,plus,108183086,
NC_007114.7,8911589,8911670,trnal-aag,plus,108183097,
NC_007114.7,8911870,8911951,trnal-uag,plus,108183108,
NC_007114.7,8912613,8912694,trnal-aag,plus,108183119,
NC_007114.7,8912898,8912978,trnal-uag,plus,108183130,
NC_007114.7,8914670,8914751,trnal-aag,plus,108183141,
NC_007114.7,8923308,8923389,trnas-gcu,plus,108183152,
NC_007114.7,8924358,8924439,trnas-gcu,plus,108183164,
NC_007114.7,8934843,8934914,trnah-gug,minus,108183147,
NC_007114.7,8935092,8935173,trnas-uga,minus,108183148,
NC_007114.7,8935292,8935364,trnak-uuu,minus,108183149,
NC_007114.7,8935874,8935945,trnah-gug,minus,108183150,
NC_007114.7,8936123,8936204,trnas-aga,minus,108183151,
NC_007114.7,8936323,8936395,trnak-uuu,minus,108183153,
NC_007114.7,8936905,8936976,trnah-gug,minus,108183154,
NC_007114.7,8937152,8937233,trnas-aga,minus,108183155,
NC_007114.7,8937352,8937424,trnak-uuu,minus,108183156,
NC_007114.7,8937934,8938005,trnah-gug,minus,108183157,
NC_007114.7,8939796,8939877,trnas-gcu,plus,108183175,
NC_007114.7,8950516,8950589,trnan-guu,plus,108183186,
NC_007114.7,8955795,8955875,trnas-aga,minus,108183159,
NC_007114.7,8956576,8956647,trnah-gug,minus,108183160,
NC_007114.7,8956825,8956906,trnas-aga,minus,108183161,
NC_007114.7,8957607,8957678,trnah-gug,minus,108183162,
NC_007114.7,8957856,8957937,trnas-aga,minus,108183163,
NC_007114.7,8958638,8958709,trnah-gug,minus,108183165,
NC_007114.7,8958887,8958968,trnas-aga,minus,108183166,
NC_007114.7,8959669,8959740,trnah-gug,minus,108183167,
NC_007114.7,8959918,8959999,trnas-aga,minus,108183168,
NC_007114.7,8960949,8961030,trnas-aga,minus,108183169,
NC_007114.7,8961731,8961802,trnah-gug,minus,108183170,
NC_007114.7,8961980,8962061,trnas-aga,minus,108183171,
NC_007114.7,8962762,8962833,trnah-gug,minus,108183172,
NC_007114.7,8963336,8963407,trnah-gug,minus,108183173,
NC_007114.7,8963585,8963666,trnas-aga,minus,108183174,
NC_007114.7,8964367,8964438,trnah-gug,minus,108183176,
NC_007114.7,8964616,8964697,trnas-aga,minus,108183177,
NC_007114.7,8965398,8965469,trnah-gug,minus,108183178,
NC_007114.7,8965647,8965728,trnas-aga,minus,108183179,
NC_007114.7,8966429,8966500,trnah-gug,minus,108183180,
NC_007114.7,8966678,8966759,trnas-aga,minus,108183181,
NC_007114.7,8967460,8967531,trnah-gug,minus,108183182,
NC_007114.7,8967709,8967790,trnas-aga,minus,108183183,
NC_007114.7,8968491,8968562,trnah-gug,minus,108183184,
